stargateID,destinationID
50011237,50011671
50011238,50009937
50011239,50012411
50011240,50011074
50011241,50011339
50011242,50010485
50011243,50011126
50011244,50011254
50011245,50008997
50011246,50010193
50011247,50011964
50011248,50013093
50011249,50010991
50011250,50011433
50011251,50011091
50011252,50011837
50011253,50012109
50011254,50011244
50011255,50011590
50011256,50001498
50011257,50004463
50011258,50011092
50011259,50011043
50011260,50011148
50011261,50010942
50011262,50011593
50011263,50012323
50011264,50012420
50011265,50013525
50011266,50009175
50011267,50012035
50011268,50010806
50011269,50011284
50011270,50010386
50011271,50011361
50011272,50011531
50011273,50007703
50011274,50007181
50011275,50008461
50011276,50010809
50011277,50010561
50011278,50011988
50011279,50007138
50011280,50010367
50011281,50010583
50011282,50010950
50011283,50011324
50011284,50011269
50011285,50011120
50011286,50011370
50011287,50011574
50011288,50010202
50011289,50011515
50011290,50011232
50011291,50011621
50011292,50011948
50011293,50011115
50011294,50011312
50011295,50011485
50011296,50011994
50011297,50010024
50011298,50010352
50011299,50007139
50011300,50009232
50011301,50009914
50011302,50010368
50011303,50012390
50011304,50011155
50011305,50010977
50011306,50011085
50011307,50011498
50011308,50011522
50011309,50010538
50011310,50011318
50011311,50012046
50011312,50011294
50011313,50011486
50011314,50011950
50011315,50011995
50011316,50007461
50011317,50010858
50011318,50011310
50011319,50012047
50011320,50012703
50011321,50010282
50011322,50010842
50011323,50011396
50011324,50011283
50011325,50011678
50011326,50009285
50011327,50009419
50011328,50010723
50011329,50010017
50011330,50011806
50011331,50010638
50011332,50011458
50011333,50011879
50011334,50011891
50011335,50010106
50011336,50011543
50011337,50011551
50011338,50011735
50011339,50011241
50011340,50011595
50011341,50010093
50011342,50011639
50011343,50011726
50011344,50011924
50011345,50010903
50011346,50011149
50011347,50010968
50011348,50011416
50011349,50011467
50011350,50011502
50011351,50010860
50011352,50010738
50011353,50011414
50011354,50008992
50011355,50010078
50011356,50010210
50011357,50010645
50011358,50007801
50011359,50009386
50011360,50011133
50011361,50011271
50011362,50013316
50011363,50010985
50011364,50007987
50011365,50008850
50011366,50012053
50011367,50012091
50011368,50011178
50011369,50011582
50011370,50011286
50011371,50011504
50011372,50011208
50011373,50011436
50011374,50013530
50011375,50011012
50011376,50011386
50011377,50012149
50011378,50012990
50011379,50010511
50011380,50011817
50011381,50011171
50011382,50011228
50011383,50011670
50011384,50010154
50011385,50011801
50011386,50011376
50011387,50011606
50011388,50012150
50011389,50010844
50011390,50012427
50011391,50010827
50011392,50011727
50011393,50012074
50011394,50012156
50011395,50005148
50011396,50011323
50011397,50010422
50011398,50012293
50011399,50010960
50011400,50011427
50011401,50010559
50011402,50011660
50011403,50012169
50011404,50012641
50011405,50010262
50011406,50012312
50011407,50011129
50011408,50012068
50011409,50009364
50011410,50011586
50011411,50011614
50011412,50011822
50011413,50011955
50011414,50011353
50011415,50012320
50011416,50011348
50011417,50011421
50011418,50011452
50011419,50009694
50011420,50012162
50011421,50011417
50011422,50011453
50011423,50011503
50011424,50009826
50011425,50011724
50011426,50010689
50011427,50011400
50011428,50011699
50011429,50003362
50011430,50010614
50011431,50012554
50011432,50010992
50011433,50011250
50011434,50009719
50011435,50011855
50011436,50011373
50011437,50013531
50011438,50010701
50011439,50012071
50011440,50009515
50011441,50008787
50011442,50010914
50011443,50011759
50011444,50012790
50011445,50009573
50011446,50009995
50011447,50010430
50011448,50011192
50011449,50011687
50011450,50011030
50011451,50012171
50011452,50011418
50011453,50011422
50011454,50011674
50011455,50010877
50011456,50011036
50011457,50011632
50011458,50011332
50011459,50011880
50011460,50012322
50011461,50011210
50011462,50011749
50011463,50010079
50011464,50010211
50011465,50010646
50011466,50010945
50011467,50011349
50011468,50011533
50011469,50006041
50011470,50006580
50011471,50007899
50011472,50010883
50011473,50010890
50011474,50011507
50011475,50011873
50011476,50010680
50011477,50011742
50011478,50010240
50011479,50011930
50011480,50008410
50011481,50011764
50011482,50010765
50011483,50011937
50011484,50011958
50011485,50011295
50011486,50011313
50011487,50011996
50011489,50011992
50011490,50012582
50011491,50001699
50011492,50008485
50011493,50009039
50011494,50009989
50011495,50012869
50011496,50010978
50011497,50011086
50011498,50011307
50011499,50011523
50011500,50011578
50011501,50011974
50011502,50011350
50011503,50011423
50011504,50011371
50011505,50011575
50011506,50011236
50011507,50011474
50011508,50011874
50011509,50011089
50011510,50011594
50011511,50010855
50011512,50011624
50011513,50011706
50011514,50010867
50011515,50011289
50011516,50007305
50011517,50003477
50011518,50011174
50011519,50011547
50011520,50012082
50011521,50012290
50011522,50011308
50011523,50011499
50011524,50011893
50011525,50008665
50011526,50011927
50011527,50012095
50011528,50013137
50011529,50013208
50011530,50011022
50011531,50011272
50011532,50013317
50011533,50011468
50011534,50011972
50011535,50012144
50011536,50012244
50011537,50012406
50011538,50012917
50011539,50008798
50011540,50011613
50011541,50010832
50011542,50010107
50011543,50011336
50011544,50011552
50011545,50011736
50011546,50011175
50011547,50011519
50011548,50004732
50011549,50012587
50011550,50010108
50011551,50011337
50011552,50011544
50011553,50010963
50011554,50011642
50011555,50011787
50011556,50010508
50011557,50011803
50011558,50012214
50011559,50010988
50011560,50011814
50011561,50010745
50011562,50010935
50011563,50011569
50011564,50012180
50011565,50010954
50011566,50010363
50011567,50011780
50011568,50012379
50011569,50011563
50011570,50011690
50011571,50008975
50011572,50008833
50011573,50010847
50011574,50011287
50011575,50011505
50011576,50011807
50011577,50012546
50011578,50011500
50011579,50010001
50011580,50011723
50011581,50011775
50011582,50011369
50011583,50011610
50011584,50011649
50011585,50011811
50011586,50011410
50011587,50011615
50011588,50011823
50011589,50011956
50011590,50011255
50011591,50011704
50011592,50011753
50011593,50011262
50011594,50011510
50011595,50011340
50011596,50011665
50011597,50010956
50011598,50011843
50011599,50011966
50011600,50010447
50011601,50011763
50011602,50011863
50011603,50012137
50011604,50011161
50011605,50012733
50011606,50011387
50011607,50012866
50011608,50010732
50011609,50012221
50011610,50011583
50011611,50011908
50011612,50011922
50011613,50011540
50011614,50011411
50011615,50011587
50011616,50012125
50011617,50010596
50011618,50011730
50011619,50011923
50011620,50011233
50011621,50011291
50011622,50011842
50011623,50010856
50011624,50011512
50011625,50011653
50011626,50011655
50011627,50011225
50011628,50012377
50011629,50010878
50011630,50011026
50011631,50011037
50011632,50011457
50011633,50011685
50011634,50010649
50011635,50012682
50011636,50011082
50011637,50012288
50011638,50013025
50011639,50011342
50011640,50011836
50011641,50011925
50011642,50011554
50011643,50011788
50011644,50011887
50011645,50011211
50011646,50011744
50011647,50011214
50011648,50012271
50011649,50011584
50011650,50011909
50011651,50011176
50011652,50012220
50011653,50011625
50011654,50011707
50011655,50011626
50011656,50011708
50011657,50010267
50011658,50011850
50011659,50012551
50011660,50011402
50011661,50012174
50011662,50010246
50011663,50011197
50011664,50011877
50011665,50011596
50011666,50011756
50011667,50011983
50011668,50000625
50011669,50011229
50011670,50011383
50011671,50011237
50011672,50011969
50011673,50010292
50011674,50011454
50011675,50011897
50011676,50012247
50011677,50012260
50011678,50011325
50011679,50011978
50011680,50012160
50011681,50012217
50011682,50007970
50011683,50011027
50011684,50011038
50011685,50011633
50011686,50011193
50011687,50011449
50011688,50012209
50011689,50012656
50011690,50011570
50011691,50010675
50011692,50012418
50011693,50012954
50011694,50010217
50011695,50011859
50011696,50010995
50011697,50012133
50011698,50008028
50011699,50011428
50011700,50012001
50011701,50012223
50011702,50011031
50011703,50011218
50011704,50011591
50011705,50010833
50011706,50011513
50011707,50011654
50011708,50011656
50011709,50011935
50011710,50009938
50011711,50013487
50011712,50009359
50011713,50009489
50011714,50007288
50011715,50013172
50011716,50007907
50011717,50012453
50011718,50008471
50011719,50009408
50011720,50012043
50011721,50009506
50011722,50010605
50011723,50011580
50011724,50011425
50011725,50011828
50011726,50011343
50011727,50011392
50011728,50011796
50011729,50011882
50011730,50011618
50011731,50011812
50011732,50012004
50011733,50008421
50011734,50008719
50011735,50011338
50011736,50011545
50011737,50012041
50011738,50009708
50011739,50003095
50011740,50003254
50011741,50012557
50011742,50011477
50011743,50011830
50011744,50011646
50011745,50011751
50011746,50010027
50011747,50011795
50011748,50011920
50011749,50011462
50011750,50011872
50011751,50011745
50011752,50012049
50011753,50011592
50011754,50012393
50011755,50012876
50011756,50011666
50011757,50011778
50011758,50011202
50011759,50011443
50011760,50012791
50011761,50012809
50011762,50013036
50011763,50011601
50011764,50011481
50011765,50011156
50011766,50012106
50011767,50013119
50011768,50003985
50011769,50005389
50011770,50011183
50011771,50006977
50011772,50007127
50011773,50010177
50011774,50007468
50011775,50011581
50011776,50012635
50011777,50011153
50011778,50011757
50011779,50011809
50011780,50011567
50011781,50011847
50011782,50012236
50011783,50010628
50011784,50011106
50011785,50011124
50011786,50011913
50011787,50011555
50011788,50011643
50011789,50011888
50011790,50012031
50011791,50012148
50011792,50006744
50011793,50007334
50011794,50012526
50011795,50011747
50011796,50011728
50011797,50011883
50011798,50012072
50011799,50012206
50011800,50010155
50011801,50011385
50011802,50012893
50011803,50011557
50011804,50012215
50011805,50010848
50011806,50011330
50011807,50011576
50011808,50012547
50011809,50011779
50011810,50011851
50011811,50011585
50011812,50011731
50011813,50011832
50011814,50011560
50011815,50012056
50011816,50010512
50011817,50011380
50011818,50013184
50011819,50013390
50011820,50009507
50011821,50010371
50011822,50011412
50011823,50011588
50011824,50011957
50011825,50010887
50011826,50012101
50011827,50012506
50011828,50011725
50011829,50012134
50011830,50011743
50011831,50011903
50011832,50011813
50011833,50011885
50011834,50011166
50011835,50013519
50011836,50011640
50011837,50011252
50011838,50012110
50011839,50010443
50011840,50012032
50011841,50011234
50011842,50011622
50011843,50011598
50011844,50012778
50011845,50011172
50011846,50012139
50011847,50011781
50011848,50012237
50011849,50012380
50011850,50011658
50011851,50011810
50011852,50011862
50011853,50010958
50011854,50011954
50011855,50011435
50011856,50010285
50011857,50010768
50011858,50011901
50011859,50011695
50011860,50012387
50011861,50013279
50011862,50011852
50011863,50011602
50011864,50012130
50011865,50012535
50011866,50005332
50011867,50010478
50011868,50006106
50011869,50010258
50011870,50012937
50011871,50011212
50011872,50011750
50011873,50011475
50011874,50011508
50011875,50010247
50011876,50011198
50011877,50011664
50011878,50010639
50011879,50011333
50011880,50011459
50011881,50011892
50011882,50011729
50011883,50011797
50011884,50012075
50011885,50011833
50011886,50012151
50011887,50011644
50011888,50011789
50011889,50009176
50011890,50012623
50011891,50011334
50011892,50011881
50011893,50011524
50011894,50007802
50011895,50009387
50011896,50011134
50011897,50011675
50011898,50012248
50011899,50010286
50011900,50010769
50011901,50011858
50011902,50012234
50011903,50011831
50011904,50012025
50011905,50010692
50011906,50011916
50011907,50013401
50011908,50011611
50011909,50011650
50011910,50009329
50011911,50009225
50011912,50010702
50011913,50011786
50011914,50012022
50011915,50012969
50011916,50011906
50011917,50012620
50011918,50012926
50011919,50013416
50011920,50011748
50011921,50012020
50011922,50011612
50011923,50011619
50011924,50011344
50011925,50011641
50011926,50011093
50011927,50011526
50011928,50013138
50011929,50013209
50011930,50011479
50011931,50013397
50011932,50010453
50011933,50010542
50011934,50012120
50011935,50011709
50011936,50011939
50011937,50011483
50011938,50013313
50011939,50011936
50011940,50011967
50011941,50011998
50011942,50012098
50011943,50010861
50011944,50012275
50011945,50013101
50011946,50013500
50011947,50010346
50011948,50011292
50011949,50012012
50011950,50011314
50011951,50011997
50011952,50012200
50011953,50010714
50011954,50011854
50011955,50011413
50011956,50011589
50011957,50011824
50011958,50011484
50011959,50009412
50011960,50010834
50011961,50008998
50011962,50009029
50011963,50010194
50011964,50011247
50011965,50013094
50011966,50011599
50011967,50011940
50011968,50012184
50011969,50011672
50011970,50010347
50011971,50013155
50011972,50011534
50011973,50012145
50011974,50011501
50011975,50012856
50011976,50013008
50011977,50013355
50011978,50011679
50011979,50012187
50011980,50011028
50011981,50012080
50011982,50012176
50011983,50011667
50011984,50012016
50011985,50012073
50011986,50012716
50011987,50010562
50011988,50011278
50011989,50012158
50011990,50010937
50011991,50008390
50011992,50011489
50011993,50012116
50011994,50011296
50011995,50011315
50011996,50011487
50011997,50011951
50011998,50011941
50011999,50012185
50012000,50012495
50012001,50011700
50012002,50012310
50012003,50012351
50012004,50011732
50012005,50012272
50012006,50012561
50012007,50012600
50012008,50009653
50012009,50013262
50012010,50010152
50012011,50010865
50012012,50011949
50012013,50012084
50012014,50012111
50012015,50012113
50012016,50011984
50012017,50012039
50012018,50012132
50012019,50012212
50012020,50011921
50012021,50012253
50012022,50011914
50012023,50012970
50012024,50013105
50012025,50011904
50012026,50012055
50012027,50012061
50012028,50010739
50012029,50012197
50012030,50012832
50012031,50011790
50012032,50011840
50012033,50012195
50012034,50011215
50012035,50011267
50012036,50013292
50012037,50010407
50012038,50012064
50012039,50012017
50012040,50012594
50012041,50011737
50012042,50003540
50012043,50011720
50012044,50012342
50012045,50013091
50012046,50011311
50012047,50011319
50012048,50012963
50012049,50011752
50012050,50007988
50012051,50008851
50012052,50010812
50012053,50011366
50012054,50012092
50012055,50012026
50012056,50011815
50012057,50012168
50012058,50012335
50012059,50012497
50012060,50012536
50012061,50012027
50012062,50012087
50012063,50007257
50012064,50012038
50012065,50004454
50012066,50010770
50012067,50011130
50012068,50011408
50012069,50012903
50012070,50008106
50012071,50011439
50012072,50011798
50012073,50011985
50012074,50011393
50012075,50011884
50012076,50010481
50012077,50012205
50012078,50012243
50012079,50011139
50012080,50011981
50012081,50012177
50012082,50011520
50012083,50012291
50012084,50012013
50012085,50012298
50012086,50012325
50012087,50012062
50012088,50012127
50012089,50012346
50012090,50007989
50012091,50011367
50012092,50012054
50012093,50013277
50012094,50008666
50012095,50011527
50012096,50013139
50012097,50013210
50012098,50011942
50012099,50011162
50012100,50012734
50012101,50011826
50012102,50012121
50012103,50012165
50012104,50012257
50012105,50012507
50012106,50011766
50012107,50012281
50012108,50012815
50012109,50011253
50012110,50011838
50012111,50012014
50012112,50012114
50012113,50012015
50012114,50012112
50012115,50012493
50012116,50011993
50012117,50012142
50012118,50012429
50012119,50012583
50012120,50011934
50012121,50012102
50012122,50012166
50012123,50012258
50012124,50003069
50012125,50011616
50012126,50012315
50012127,50012088
50012128,50012302
50012129,50012347
50012130,50011864
50012131,50013387
50012132,50012018
50012133,50011697
50012134,50011829
50012135,50012338
50012136,50012503
50012137,50011603
50012138,50001468
50012139,50011846
50012140,50012465
50012141,50012567
50012142,50012117
50012143,50012430
50012144,50011535
50012145,50011973
50012146,50012741
50012147,50012918
50012148,50011791
50012149,50011377
50012150,50011388
50012151,50011886
50012152,50012285
50012153,50012413
50012154,50012487
50012155,50010828
50012156,50011394
50012157,50010563
50012158,50011989
50012159,50012279
50012160,50011680
50012161,50012218
50012162,50011420
50012163,50012643
50012164,50013379
50012165,50012103
50012166,50012122
50012167,50012259
50012168,50012057
50012169,50011403
50012170,50012592
50012171,50011451
50012172,50012528
50012173,50012645
50012174,50011661
50012175,50012642
50012176,50011982
50012177,50012081
50012178,50012256
50012179,50012276
50012180,50011564
50012181,50007962
50012182,50008576
50012183,50010270
50012184,50011968
50012185,50011999
50012186,50012189
50012187,50011979
50012188,50012362
50012189,50012186
50012190,50012231
50012191,50012318
50012192,50012363
50012193,50012372
50012194,50012375
50012195,50012033
50012196,50012482
50012197,50012029
50012198,50013360
50012199,50013374
50012200,50011952
50012201,50012549
50012202,50004741
50012203,50010499
50012204,50009502
50012205,50012077
50012206,50011799
50012207,50012266
50012208,50013330
50012209,50011688
50012210,50012370
50012211,50012657
50012212,50012019
50012213,50012401
50012214,50011558
50012215,50011804
50012216,50012560
50012217,50011681
50012218,50012161
50012219,50012438
50012220,50011652
50012221,50011609
50012222,50012855
50012223,50011701
50012224,50012511
50012225,50012692
50012226,50012735
50012227,50012839
50012228,50006607
50012229,50009200
50012230,50009812
50012231,50012190
50012232,50012373
50012233,50010771
50012234,50011902
50012235,50012250
50012236,50011782
50012237,50011848
50012238,50012313
50012239,50012381
50012240,50010336
50012241,50011226
50012242,50010673
50012243,50012078
50012244,50011536
50012245,50005953
50012246,50009972
50012247,50011676
50012248,50011898
50012249,50012367
50012250,50012235
50012251,50012765
50012252,50010862
50012253,50012021
50012254,50012485
50012255,50011023
50012256,50012178
50012257,50012104
50012258,50012123
50012259,50012167
50012260,50011677
50012261,50012330
50012262,50012368
50012263,50011047
50012264,50012668
50012265,50013107
50012266,50012207
50012267,50012332
50012268,50012666
50012269,50013062
50012270,50010599
50012271,50011648
50012272,50012005
50012273,50012562
50012274,50012798
50012275,50011944
50012276,50012179
50012277,50012333
50012278,50012543
50012279,50012159
50012280,50012307
50012281,50012107
50012282,50012816
50012283,50013120
50012284,50013156
50012285,50012152
50012286,50012355
50012287,50008895
50012288,50011637
50012289,50003478
50012290,50011521
50012291,50012083
50012292,50012344
50012293,50011398
50012294,50012348
50012295,50007886
50012296,50010818
50012297,50013392
50012298,50012085
50012299,50012456
50012300,50010353
50012301,50010802
50012302,50012128
50012303,50012405
50012304,50012476
50012305,50005727
50012306,50003314
50012307,50012280
50012308,50012353
50012309,50012358
50012310,50012002
50012311,50012433
50012312,50011406
50012313,50012238
50012314,50002756
50012315,50012126
50012316,50012329
50012317,50012729
50012318,50012191
50012319,50012397
50012320,50011415
50012321,50012570
50012322,50011460
50012323,50011263
50012324,50012786
50012325,50012086
50012326,50012457
50012327,50010996
50012328,50011056
50012329,50012316
50012330,50012261
50012331,50012867
50012332,50012267
50012333,50012277
50012334,50012686
50012335,50012058
50012336,50012499
50012337,50012537
50012338,50012135
50012339,50012504
50012340,50012658
50012341,50010601
50012342,50012044
50012343,50013045
50012344,50012292
50012345,50012432
50012346,50012089
50012347,50012129
50012348,50012294
50012349,50012683
50012350,50012806
50012351,50012003
50012352,50012434
50012353,50012308
50012354,50012527
50012355,50012286
50012356,50012414
50012357,50012484
50012358,50012309
50012359,50012449
50012360,50008540
50012361,50007466
50012362,50012188
50012363,50012192
50012364,50012366
50012365,50012422
50012366,50012364
50012367,50012249
50012368,50012262
50012369,50012383
50012370,50012210
50012371,50012541
50012372,50012193
50012373,50012232
50012374,50012520
50012375,50012194
50012376,50010337
50012377,50011628
50012378,50012907
50012379,50011568
50012380,50011849
50012381,50012239
50012382,50009413
50012383,50012369
50012384,50012460
50012385,50010144
50012386,50013249
50012387,50011860
50012388,50012763
50012389,50012991
50012390,50011303
50012391,50012454
50012392,50013388
50012393,50011754
50012394,50012409
50012395,50012479
50012396,50013044
50012397,50012319
50012398,50012445
50012399,50012574
50012400,50013175
50012401,50012213
50012402,50012717
50012403,50010973
50012404,50012540
50012405,50012303
50012406,50011537
50012407,50012742
50012408,50012919
50012409,50012394
50012410,50012994
50012411,50011239
50012412,50012468
50012413,50012153
50012414,50012356
50012415,50012488
50012417,50010139
50012418,50011692
50012419,50013483
50012420,50011264
50012421,50012558
50012422,50012365
50012423,50012720
50012424,50012804
50012425,50011018
50012426,50012588
50012427,50011390
50012428,50013069
50012429,50012118
50012430,50012143
50012431,50012584
50012432,50012345
50012433,50012311
50012434,50012352
50012435,50012572
50012436,50010584
50012437,50012606
50012438,50012219
50012439,50012442
50012440,50012462
50012441,50012889
50012442,50012439
50012443,50012712
50012444,50012827
50012445,50012398
50012446,50012575
50012447,50013176
50012448,50013364
50012449,50012359
50012450,50012548
50012451,50012609
50012452,50005025
50012453,50011717
50012454,50012391
50012455,50012513
50012456,50012299
50012457,50012326
50012458,50012590
50012459,50012615
50012460,50012384
50012461,50012471
50012462,50012440
50012463,50012714
50012464,50004438
50012465,50012140
50012466,50012568
50012467,50012874
50012468,50012412
50012469,50013000
50012470,50010899
50012471,50012461
50012472,50012517
50012473,50012602
50012474,50012845
50012475,50012913
50012476,50012304
50012477,50012725
50012478,50012929
50012479,50012395
50012480,50012877
50012481,50012995
50012482,50012196
50012483,50012756
50012484,50012357
50012485,50012254
50012486,50008510
50012487,50012154
50012488,50012415
50012489,50012491
50012490,50012508
50012491,50012489
50012492,50006673
50012493,50012115
50012494,50012672
50012495,50012000
50012496,50012669
50012497,50012059
50012498,50012500
50012499,50012336
50012500,50012498
50012501,50012538
50012502,50009787
50012503,50012136
50012504,50012339
50012505,50012659
50012506,50011827
50012507,50012105
50012508,50012490
50012509,50012578
50012510,50011216
50012511,50012224
50012512,50012693
50012513,50012455
50012514,50012844
50012515,50013179
50012516,50013389
50012517,50012472
50012518,50012636
50012519,50012914
50012520,50012374
50012521,50012652
50012522,50012736
50012523,50012891
50012524,50006745
50012525,50010618
50012526,50011794
50012527,50012354
50012528,50012172
50012529,50012646
50012530,50012849
50012531,50012946
50012532,50013346
50012533,50011163
50012534,50012996
50012535,50011865
50012536,50012060
50012537,50012337
50012538,50012501
50012539,50011099
50012540,50012404
50012541,50012371
50012542,50013195
50012543,50012278
50012544,50012663
50012545,50012696
50012546,50011577
50012547,50011808
50012548,50012450
50012549,50012201
50012550,50012718
50012551,50011659
50012552,50013477
50012553,50005184
50012554,50011431
50012555,50012743
50012556,50013079
50012557,50011741
50012558,50012421
50012559,50012598
50012560,50012216
50012561,50012006
50012562,50012273
50012563,50012799
50012564,50012928
50012565,50010794
50012566,50012705
50012567,50012141
50012568,50012466
50012569,50013130
50012570,50012321
50012571,50012676
50012572,50012435
50012573,50012731
50012574,50012399
50012575,50012446
50012576,50013177
50012577,50013182
50012578,50012509
50012579,50012604
50012580,50012624
50012581,50012633
50012582,50011490
50012583,50012119
50012584,50012431
50012585,50004733
50012586,50010593
50012587,50011549
50012588,50012426
50012589,50012966
50012590,50012458
50012591,50012747
50012592,50012170
50012593,50013400
50012594,50012040
50012595,50011200
50012596,50012618
50012597,50013186
50012598,50012559
50012599,50013263
50012600,50012007
50012601,50012800
50012602,50012473
50012603,50013010
50012604,50012579
50012605,50012630
50012606,50012437
50012607,50011068
50012608,50012960
50012609,50012451
50012610,50012622
50012611,50012627
50012612,50012661
50012613,50012698
50012614,50012769
50012615,50012459
50012616,50010241
50012617,50007665
50012618,50012596
50012619,50012679
50012620,50011917
50012621,50013417
50012622,50012610
50012623,50011890
50012624,50012580
50012625,50012634
50012626,50012638
50012627,50012611
50012628,50012699
50012629,50012770
50012630,50012605
50012631,50012639
50012632,50012851
50012633,50012581
50012634,50012625
50012635,50011776
50012636,50012518
50012637,50012988
50012638,50012626
50012639,50012631
50012640,50012709
50012641,50011404
50012642,50012175
50012643,50012163
50012644,50013380
50012645,50012173
50012646,50012529
50012647,50013347
50012648,50011076
50012649,50012940
50012650,50013007
50012651,50013386
50012652,50012521
50012653,50013482
50012654,50013495
50012655,50011194
50012656,50011689
50012657,50012211
50012658,50012340
50012659,50012505
50012660,50012681
50012661,50012612
50012662,50012920
50012663,50012544
50012664,50012678
50012665,50013003
50012666,50012268
50012667,50011048
50012668,50012264
50012669,50012496
50012670,50012684
50012671,50012752
50012672,50012494
50012673,50012701
50012674,50012727
50012675,50012834
50012676,50012571
50012677,50012886
50012678,50012664
50012679,50012619
50012680,50013187
50012681,50012660
50012682,50011635
50012683,50012349
50012684,50012670
50012685,50013278
50012686,50012334
50012687,50012738
50012688,50013232
50012689,50009650
50012690,50009749
50012691,50011097
50012692,50012225
50012693,50012512
50012694,50012801
50012695,50010372
50012696,50012545
50012697,50013004
50012698,50012613
50012699,50012628
50012700,50012771
50012701,50012673
50012702,50012835
50012703,50011320
50012704,50012964
50012705,50012566
50012706,50012767
50012707,50013154
50012708,50011204
50012709,50012640
50012710,50012781
50012711,50012812
50012712,50012443
50012713,50013269
50012714,50012463
50012715,50012796
50012716,50011986
50012717,50012402
50012718,50012550
50012719,50012774
50012720,50012423
50012721,50012760
50012722,50012805
50012723,50012879
50012724,50012923
50012725,50012477
50012726,50013070
50012727,50012674
50012728,50012906
50012729,50012317
50012730,50012749
50012731,50012573
50012732,50011164
50012733,50011605
50012734,50012100
50012735,50012226
50012736,50012522
50012737,50012892
50012738,50012687
50012739,50013144
50012740,50013221
50012741,50012146
50012742,50012407
50012743,50012555
50012744,50012864
50012745,50012871
50012746,50012897
50012747,50012591
50012748,50013266
50012749,50012730
50012750,50012754
50012751,50012794
50012752,50012671
50012753,50012838
50012754,50012750
50012755,50012795
50012756,50012483
50012757,50012911
50012758,50003567
50012759,50004734
50012760,50012721
50012761,50012821
50012762,50012980
50012763,50012388
50012764,50012992
50012765,50012251
50012766,50012818
50012767,50012706
50012768,50013443
50012769,50012614
50012770,50012629
50012771,50012700
50012772,50012843
50012773,50012933
50012774,50012719
50012775,50012860
50012776,50013245
50012777,50013439
50012778,50011844
50012779,50013117
50012780,50013238
50012781,50012710
50012782,50012824
50012783,50005020
50012784,50008042
50012785,50013472
50012786,50012324
50012787,50013264
50012788,50013283
50012789,50013293
50012790,50011444
50012791,50011760
50012792,50012810
50012793,50013432
50012794,50012751
50012795,50012755
50012796,50012715
50012797,50013295
50012798,50012274
50012799,50012563
50012800,50012601
50012801,50012694
50012802,50012840
50012803,50012958
50012804,50012424
50012805,50012722
50012806,50012350
50012807,50013508
50012808,50007807
50012809,50011761
50012810,50012792
50012811,50013449
50012812,50012711
50012813,50012825
50012814,50012899
50012815,50012108
50012816,50012282
50012817,50013157
50012818,50012766
50012819,50012967
50012820,50013072
50012821,50012761
50012822,50012880
50012823,50012924
50012824,50012782
50012825,50012813
50012826,50012847
50012827,50012444
50012828,50012942
50012829,50012984
50012830,50013046
50012831,50013056
50012832,50012030
50012833,50013361
50012834,50012675
50012835,50012702
50012836,50011049
50012837,50008512
50012838,50012753
50012839,50012227
50012840,50012802
50012841,50012905
50012842,50013124
50012843,50012772
50012844,50012514
50012845,50012474
50012846,50012989
50012847,50012826
50012848,50012908
50012849,50012530
50012850,50013348
50012851,50012632
50012852,50013017
50012853,50013083
50012854,50013197
50012855,50012222
50012856,50011975
50012857,50013115
50012858,50013233
50012859,50013356
50012860,50012775
50012861,50013152
50012862,50013451
50012863,50007683
50012864,50012744
50012865,50013080
50012866,50011607
50012867,50012331
50012868,50012881
50012869,50011495
50012870,50005556
50012871,50012745
50012872,50012898
50012873,50004830
50012874,50012467
50012875,50013247
50012876,50011755
50012877,50012480
50012878,50007462
50012879,50012723
50012880,50012822
50012881,50012868
50012882,50012997
50012883,50013097
50012884,50013272
50012885,50004968
50012886,50012677
50012887,50008522
50012888,50012976
50012889,50012441
50012890,50013047
50012891,50012523
50012892,50012737
50012893,50011802
50012894,50008603
50012895,50009503
50012896,50006226
50012897,50012746
50012898,50012872
50012899,50012814
50012900,50013029
50012901,50010735
50012902,50010778
50012903,50012069
50012904,50012935
50012905,50012841
50012906,50012728
50012907,50012378
50012908,50012848
50012909,50012947
50012910,50013213
50012911,50012757
50012912,50012955
50012913,50012475
50012914,50012519
50012915,50013011
50012916,50013038
50012917,50011538
50012918,50012147
50012919,50012408
50012920,50012662
50012921,50012950
50012922,50013111
50012923,50012724
50012924,50012823
50012925,50013074
50012926,50011918
50012927,50013073
50012928,50012564
50012929,50012478
50012930,50013026
50012931,50004834
50012932,50006086
50012933,50012773
50012934,50012938
50012935,50012904
50012936,50008137
50012937,50011870
50012938,50012934
50012939,50012952
50012940,50012649
50012941,50013345
50012942,50012828
50012943,50012985
50012944,50013048
50012945,50013057
50012946,50012531
50012947,50012909
50012948,50013013
50012949,50013041
50012950,50012921
50012951,50013032
50012952,50012939
50012953,50013077
50012954,50011693
50012955,50012912
50012956,50013060
50012957,50008232
50012958,50012803
50012959,50013126
50012960,50012608
50012961,50013001
50012962,50013081
50012963,50012048
50012964,50012704
50012965,50012977
50012966,50012589
50012967,50012819
50012968,50013022
50012969,50011915
50012970,50012023
50012971,50013027
50012972,50013106
50012973,50011060
50012974,50000494
50012975,50008772
50012976,50012888
50012977,50012965
50012978,50013023
50012979,50011117
50012980,50012762
50012981,50013211
50012982,50013341
50012983,50013422
50012984,50012829
50012985,50012943
50012986,50013049
