regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
11000022,21000217,D-C00217,7916731587082290176.0000000000,21228116179280400.0000000000,-9254081089014929408.0000000000,7926674082995850240.0000000000,7945496187948390400.0000000000,-9425451190007740.0000000000,9396653762529410.0000000000,9238009101141829632.0000000000,9256831206094360576.0000000000,None,9.41105e+15
11000022,21000218,D-C00218,7994335022768020480.0000000000,13936442243750600.0000000000,-9203345504000660480.0000000000,7987104457365839872.0000000000,7990265256120330240.0000000000,-1574529486035490.0000000000,1586269268459980.0000000000,9200199440151650304.0000000000,9203360238906139648.0000000000,None,1.5804e+15
11000022,21000219,D-C00219,8032813437456470016.0000000000,9502033641370260.0000000000,-9186026427295070208.0000000000,8017447603016500224.0000000000,8031645512180150272.0000000000,-7100735712478190.0000000000,7097173451167600.0000000000,9176319202161189888.0000000000,9190517111324839936.0000000000,None,7.09895e+15
11000022,21000220,D-C00220,8003028705230900224.0000000000,5790342409219950.0000000000,-9197346948831160320.0000000000,7999707583744570368.0000000000,8009169342183780352.0000000000,-4727689658603870.0000000000,4734068780608030.0000000000,9178010981870629888.0000000000,9187472740309839872.0000000000,None,4.73088e+15
11000022,21000221,D-C00221,8009745001957550080.0000000000,8727761074546630.0000000000,-9264647230494629888.0000000000,8015718844689880064.0000000000,8024594196458680320.0000000000,-4446920778517270.0000000000,4428430990283590.0000000000,9256997043177760768.0000000000,9265872394946570240.0000000000,None,4.43768e+15
11000022,21000222,D-C00222,8002132647293270016.0000000000,2197653200366500.0000000000,-9225278768103069696.0000000000,7987679493994170368.0000000000,8010229764329650176.0000000000,-11267977724067000.0000000000,11282292611416000.0000000000,9222828753253470208.0000000000,9245379023588960256.0000000000,None,1.12751e+16
11000022,21000223,D-C00223,7927651753224139776.0000000000,4605176328188180.0000000000,-9205582051268129792.0000000000,7926797615102980096.0000000000,7947159317780660224.0000000000,-10186575484212500.0000000000,10175127193465900.0000000000,9181055356646129664.0000000000,9201417059323809792.0000000000,None,1.01809e+16
11000022,21000224,D-C00224,8012341320165669888.0000000000,24598794530141900.0000000000,-9191579609439150080.0000000000,8006101276407000064.0000000000,8009219225437070336.0000000000,-1568301900175770.0000000000,1549647129896930.0000000000,9188983334813219840.0000000000,9192101283843290112.0000000000,None,1.55897e+15
11000022,21000225,D-C00225,8037159433299959808.0000000000,2173541898905370.0000000000,-9209874803510439936.0000000000,8018388594117829632.0000000000,8026599113866269696.0000000000,-4095860396710390.0000000000,4114659351738050.0000000000,9208461927517179904.0000000000,9216672447265619968.0000000000,None,4.10526e+15
11000022,21000226,D-C00226,7939692184097210368.0000000000,36403076261902896.0000000000,-9251515355832989696.0000000000,7950560258051200000.0000000000,7967710277718009856.0000000000,-8569172107198370.0000000000,8580847559608840.0000000000,9237185531323910144.0000000000,9254335550990721024.0000000000,None,8.57501e+15
11000023,21000227,D-C00227,8113506941779229696.0000000000,21212819197800900.0000000000,-9704326806419820544.0000000000,8091603817254750208.0000000000,8134274849189539840.0000000000,-21334973696646700.0000000000,21336058238154000.0000000000,9671382960308948992.0000000000,9714053992243750912.0000000000,None,2.13355e+16
11000023,21000228,D-C00228,8130941130471000064.0000000000,10060370319571100.0000000000,-9736224487263909888.0000000000,8100130660722679808.0000000000,8145227091246869504.0000000000,-22551766512228800.0000000000,22544664011959400.0000000000,9725615824278609920.0000000000,9770712254802800640.0000000000,None,2.25482e+16
11000023,21000229,D-C00229,8062703251622870016.0000000000,44176585520902000.0000000000,-9685330523352240128.0000000000,8068618330919390208.0000000000,8079850888478969856.0000000000,-5630157503042660.0000000000,5602400056540360.0000000000,9685372096837740544.0000000000,9696604654397329408.0000000000,None,5.61628e+15
11000023,21000230,D-C00230,8050410327389309952.0000000000,18074589025734900.0000000000,-9697441690609459200.0000000000,8035793073149190144.0000000000,8058791578119189504.0000000000,-11485291098096900.0000000000,11513213871904100.0000000000,9676915792762619904.0000000000,9699914297732620288.0000000000,None,1.14993e+16
11000023,21000231,D-C00231,8064057558638000128.0000000000,2168344983621710.0000000000,-9741727507073830912.0000000000,8031856247386359808.0000000000,8061939021728679936.0000000000,-15051411624008700.0000000000,15031362718311400.0000000000,9728082482839150592.0000000000,9758165257181470720.0000000000,None,1.50414e+16
11000024,21000232,E-C00232,7194068276803229696.0000000000,14814697349906300.0000000000,-9287266584365809664.0000000000,7177141650588669952.0000000000,7210007272869090304.0000000000,-16428442083539900.0000000000,16437180196878200.0000000000,9280455026492729344.0000000000,9313320648773150720.0000000000,None,1.64328e+16
11000024,21000233,E-C00233,7109546491332079616.0000000000,29107051825959500.0000000000,-9372355596144590848.0000000000,7106033684837459968.0000000000,7145610211006699520.0000000000,-19775915487851900.0000000000,19800610681384700.0000000000,9364023879549980672.0000000000,9403600405719220224.0000000000,None,1.97883e+16
11000024,21000234,E-C00234,7153086995578009600.0000000000,20483233343962100.0000000000,-9318442544160669696.0000000000,7144691390723699712.0000000000,7150883365094290432.0000000000,-3083435926936750.0000000000,3108538443652650.0000000000,9315696232628539392.0000000000,9321888206999130112.0000000000,None,3.09599e+15
11000024,21000235,E-C00235,7221007494020910080.0000000000,-13896707334990600.0000000000,-9371745884316950528.0000000000,7210040878908250112.0000000000,7214670957695710208.0000000000,-2305533055739510.0000000000,2324545731718580.0000000000,9372220259304159232.0000000000,9376850338091620352.0000000000,None,2.31504e+15
11000024,21000236,E-C00236,7131551052771699712.0000000000,350826582803551.0000000000,-9327736057040699392.0000000000,7125397125458379776.0000000000,7130985250229909504.0000000000,-2786650120545250.0000000000,2801474650983950.0000000000,9345776129065580544.0000000000,9351364253837109248.0000000000,None,2.79406e+15
11000024,21000237,E-C00237,7184027751822589952.0000000000,14304235571463200.0000000000,-9327203218614050816.0000000000,7155269583236750336.0000000000,7200944323604689920.0000000000,-22845589969405100.0000000000,22829150398536600.0000000000,9322269566575349760.0000000000,9367944306943289344.0000000000,None,2.28374e+16
11000024,21000238,E-C00238,7222202035918489600.0000000000,23991635348321400.0000000000,-9340509360389160960.0000000000,7205019770638889984.0000000000,7227104691468359680.0000000000,-11050354598143100.0000000000,11034566231320900.0000000000,9334304510903900160.0000000000,9356389431733360640.0000000000,None,1.10425e+16
11000024,21000239,E-C00239,7156073425152230400.0000000000,27293264209232600.0000000000,-9408359261604700160.0000000000,7149138258173129728.0000000000,7179621259145520128.0000000000,-15245149075752000.0000000000,15237851896638700.0000000000,9388627326889598976.0000000000,9419110327861989376.0000000000,None,1.52415e+16
11000024,21000240,E-C00240,7164453399162640384.0000000000,32339544930269600.0000000000,-9378089399092619264.0000000000,7169014112955070464.0000000000,7180622483603760128.0000000000,-5797983684286100.0000000000,5810386964399970.0000000000,9371969532598249472.0000000000,9383577903246940160.0000000000,None,5.80419e+15
11000024,21000241,E-C00241,7158085850659319808.0000000000,5018553030454480.0000000000,-9327748337090170880.0000000000,7154432696367859712.0000000000,7164534901336550400.0000000000,-5052925162192420.0000000000,5049279806488800.0000000000,9311384296341610496.0000000000,9321486501310289920.0000000000,None,5.0511e+15
11000024,21000242,E-C00242,7197483768292599808.0000000000,29489197253807100.0000000000,-9399472554433189888.0000000000,7188958828598769664.0000000000,7216162720173620224.0000000000,-13600010978851700.0000000000,13603880595995000.0000000000,9388821928868308992.0000000000,9416025820443160576.0000000000,None,1.36019e+16
11000025,21000243,E-C00243,7325752686812139520.0000000000,29040689924013600.0000000000,-9145196340370960384.0000000000,7306176967290999808.0000000000,7322768025804069888.0000000000,-8300140700170330.0000000000,8290917812895760.0000000000,9120680234010200064.0000000000,9137271292523270144.0000000000,None,8.29553e+15
11000025,21000244,E-C00244,7341192432546249728.0000000000,6894203256178350.0000000000,-9110520828573559808.0000000000,7337073926012869632.0000000000,7345001624159569920.0000000000,-3962099809373850.0000000000,3965598337326370.0000000000,9102107478967820288.0000000000,9110035177114519552.0000000000,None,3.96385e+15
11000025,21000245,E-C00245,7341020956237270016.0000000000,20583313412590800.0000000000,-9094729379480850432.0000000000,7319600847918189568.0000000000,7329678203249890304.0000000000,-5025208236274730.0000000000,5052147095423450.0000000000,9083532034046969856.0000000000,9093609389378669568.0000000000,None,5.03868e+15
11000025,21000246,E-C00246,7320492577372269568.0000000000,28386331322462700.0000000000,-9113810754622310400.0000000000,7300311052783559680.0000000000,7313056254939769856.0000000000,-6373297829531250.0000000000,6371904326679000.0000000000,9109343282345560064.0000000000,9122088484501770240.0000000000,None,6.3726e+15
11000025,21000247,E-C00247,7318271370819709952.0000000000,13131542669101600.0000000000,-9119829156948060160.0000000000,7332889472511760384.0000000000,7353239529177879552.0000000000,-10170911239466100.0000000000,10179145426652100.0000000000,9111224815945600000.0000000000,9131574872611720192.0000000000,None,1.0175e+16
11000025,21000248,E-C00248,7315115275081329664.0000000000,21600756717428300.0000000000,-9102497084675770368.0000000000,7311034448395969536.0000000000,7325139583720989696.0000000000,-7055711505458920.0000000000,7049423819552650.0000000000,9096875806310679552.0000000000,9110980941635690496.0000000000,None,7.05257e+15
11000025,21000249,E-C00249,7341313067227820032.0000000000,17838861269356400.0000000000,-9084171626858699776.0000000000,7334364329349690368.0000000000,7339279011186020352.0000000000,-2454620320623890.0000000000,2460061515700570.0000000000,9086547669185750016.0000000000,9091462351022080000.0000000000,None,2.45734e+15
11000025,21000250,E-C00250,7365724304858859520.0000000000,31492595499302300.0000000000,-9102794610810500096.0000000000,7345041240611999744.0000000000,7359242786595779584.0000000000,-7112333070126110.0000000000,7089212913649840.0000000000,9092541666084629504.0000000000,9106743212068410368.0000000000,None,7.10077e+15
11000025,21000251,E-C00251,7345252249062450176.0000000000,12481449276109700.0000000000,-9103499537761999872.0000000000,7338175684594320384.0000000000,7344627770663849984.0000000000,-3236876816260630.0000000000,3215209253267620.0000000000,9092403507037150208.0000000000,9098855593106679808.0000000000,None,3.22604e+15
11000025,21000252,E-C00252,7294089677251600384.0000000000,15698022713070000.0000000000,-9092616805887169536.0000000000,7299544457660489728.0000000000,7316496151130439680.0000000000,-8483068672600060.0000000000,8468624797352800.0000000000,9083433709351810048.0000000000,9100385402821770240.0000000000,None,8.47585e+15
11000025,21000253,E-C00253,7370887530396520448.0000000000,11697291769879000.0000000000,-9090643694153090048.0000000000,7343911322626259968.0000000000,7348817531537250304.0000000000,-2460340981623630.0000000000,2445867929367550.0000000000,9084454128973469696.0000000000,9089360337884470272.0000000000,None,2.4531e+15
11000025,21000254,E-C00254,7346417597273830400.0000000000,10290312095177200.0000000000,-9135958182703840256.0000000000,7321036793868340224.0000000000,7325508382187660288.0000000000,-2242458949002590.0000000000,2229129370319240.0000000000,9112815656449340416.0000000000,9117287244768660480.0000000000,None,2.23579e+15
11000025,21000255,E-C00255,7327152510627609600.0000000000,32669655645505700.0000000000,-9138654602827740160.0000000000,7324911070194480128.0000000000,7333815072542159872.0000000000,-4439935749245930.0000000000,4464066598440120.0000000000,9124937789991839744.0000000000,9133841792339519488.0000000000,None,4.452e+15
11000026,21000256,E-C00256,7700821587245200384.0000000000,21606810819862700.0000000000,-9025643089315120128.0000000000,7684282037552740352.0000000000,7689627115888140288.0000000000,-2670870658574310.0000000000,2674207676825800.0000000000,9025157147822990336.0000000000,9030502226158390272.0000000000,None,2.67254e+15
11000026,21000257,E-C00257,7677747370574929920.0000000000,9914671959419630.0000000000,-8969782592270409728.0000000000,7659246028845060096.0000000000,7697752907994550272.0000000000,-19238512601433700.0000000000,19268366548051600.0000000000,8948123856686860288.0000000000,8986630735836340224.0000000000,None,1.92534e+16
11000026,21000258,E-C00258,7710652596529009664.0000000000,8580111999160540.0000000000,-8938053186810560512.0000000000,7693174315279389696.0000000000,7719121995246090240.0000000000,-12970493392025300.0000000000,12977186574675500.0000000000,8928767008488389632.0000000000,8954714688455090176.0000000000,None,1.29738e+16
11000026,21000259,E-C00259,7758831576461599744.0000000000,4007561673711840.0000000000,-8988513133315609600.0000000000,7742894534354390016.0000000000,7785759652135600128.0000000000,-21423751513849100.0000000000,21441366267360500.0000000000,8959946085961730048.0000000000,9002811203742940160.0000000000,None,2.14326e+16
11000026,21000260,E-C00260,7707349820211869696.0000000000,39960863837085104.0000000000,-8923212109580560384.0000000000,7685654025544859648.0000000000,7693315865039960064.0000000000,-3822460034428910.0000000000,3839379460680390.0000000000,8933379299221539840.0000000000,8941041138716650496.0000000000,None,3.83092e+15
11000026,21000261,E-C00261,7705331650088040448.0000000000,27440310842877400.0000000000,-9021184439449650176.0000000000,7684928384103079936.0000000000,7711101789541720064.0000000000,-13075099118471600.0000000000,13098306320166300.0000000000,9002823051837679616.0000000000,9028996457276319744.0000000000,None,1.30867e+16
11000026,21000262,E-C00262,7743600365367430144.0000000000,28929443557890600.0000000000,-8938009106222239744.0000000000,7723596430065500160.0000000000,7746157455813650432.0000000000,-11281001531289000.0000000000,11280024216861600.0000000000,8945414773446890496.0000000000,8967975799195039744.0000000000,None,1.12805e+16
11000026,21000263,E-C00263,7661990046583820288.0000000000,25929515222989300.0000000000,-9033630708889350144.0000000000,7634903741541329920.0000000000,7677763212334640128.0000000000,-21434037410356800.0000000000,21425433382950800.0000000000,9010390225333250048.0000000000,9053249696126550016.0000000000,None,2.14297e+16
11000026,21000264,E-C00264,7721063629788590080.0000000000,-21435457266575400.0000000000,-9017611980166899712.0000000000,7718768905440230400.0000000000,7738665109484480512.0000000000,-9944596702240240.0000000000,9951607342004770.0000000000,9001815331782299648.0000000000,9021711535826549760.0000000000,None,9.9481e+15
11000027,21000265,E-C00265,8228784500381079552.0000000000,9664776869298280.0000000000,-9276218409509459968.0000000000,8209123844572959744.0000000000,8220289294412749824.0000000000,-5594309007681270.0000000000,5571140832102250.0000000000,9265193568802140160.0000000000,9276359018641930240.0000000000,None,5.58272e+15
11000027,21000266,E-C00266,8128353204322539520.0000000000,18161412653597500.0000000000,-9299895674900029440.0000000000,8122996261773670400.0000000000,8143440447141489664.0000000000,-10226047081258200.0000000000,10218138286566900.0000000000,9273887830926620672.0000000000,9294332016294449152.0000000000,None,1.02221e+16
11000027,21000267,E-C00267,8136337502521539584.0000000000,15822675638285100.0000000000,-9326501163542130688.0000000000,8133096138396309504.0000000000,8143696401733999616.0000000000,-5289570456993270.0000000000,5310692880695480.0000000000,9326521807248979968.0000000000,9337122070586669056.0000000000,None,5.30013e+15
11000027,21000268,E-C00268,8230245765685669888.0000000000,23401176919502700.0000000000,-9330057728880420864.0000000000,8203483041568589824.0000000000,8231160850482629632.0000000000,-13826944441223000.0000000000,13850864472810800.0000000000,9323242310776649728.0000000000,9350920119690690560.0000000000,None,1.38389e+16
11000027,21000269,E-C00269,8191385311505160192.0000000000,8088456652337010.0000000000,-9299735509421600768.0000000000,8185401256856259584.0000000000,8215646409170650112.0000000000,-15136102963534300.0000000000,15109049350858000.0000000000,9294383966710990848.0000000000,9324629119025379328.0000000000,None,1.51226e+16
11000027,21000270,E-C00270,8161629522325269504.0000000000,24083731564323100.0000000000,-9322133215928360960.0000000000,8144813108099840000.0000000000,8184807395802349568.0000000000,-20005670720995100.0000000000,19988616981519900.0000000000,9302185903688939520.0000000000,9342180191391449088.0000000000,None,1.99971e+16
11000027,21000271,E-C00271,8147487271817060352.0000000000,12863303666644900.0000000000,-9282641912644380672.0000000000,8147522401955919872.0000000000,8169802091404069888.0000000000,-11135740165404600.0000000000,11143949282741800.0000000000,9262757791251189760.0000000000,9285037480699330560.0000000000,None,1.11398e+16
11000027,21000272,E-C00272,8169848591368960000.0000000000,34615597587676100.0000000000,-9371120545600870400.0000000000,8146805529298860032.0000000000,8180381062007409664.0000000000,-16798668266266400.0000000000,16776864442285300.0000000000,9346612477390739456.0000000000,9380188010099300352.0000000000,None,1.67878e+16
11000027,21000273,E-C00273,8204253226508390400.0000000000,10359276914525100.0000000000,-9293077346648090624.0000000000,8204448476175729664.0000000000,8207959732077740032.0000000000,-1752474342057280.0000000000,1758781559949040.0000000000,9277508598040760320.0000000000,9281019853942769664.0000000000,None,1.75563e+15
11000028,21000274,E-C00274,8097900167146399744.0000000000,30716191334021200.0000000000,-9924291675462670336.0000000000,8082615247289530368.0000000000,8108914444087659520.0000000000,-13144153412637600.0000000000,13155043385492200.0000000000,9908952744222179328.0000000000,9935251941020309504.0000000000,None,1.31496e+16
11000028,21000275,E-C00275,8023127492650420224.0000000000,29388831921962700.0000000000,-9891527738093070336.0000000000,8007623052210199552.0000000000,8036950187135960064.0000000000,-14677590364107400.0000000000,14649544561651600.0000000000,9878289707637559296.0000000000,9907616842563309568.0000000000,None,1.46636e+16
11000028,21000276,E-C00276,8004786839201179648.0000000000,24574398508490300.0000000000,-9916690752916240384.0000000000,8004581825217030144.0000000000,8010793649959640064.0000000000,-3109799969312880.0000000000,3102024773295240.0000000000,9937869070264899584.0000000000,9944080895007510528.0000000000,None,3.10591e+15
11000028,21000277,E-C00277,8092106411023389696.0000000000,23266167129823300.0000000000,-9855283672773289984.0000000000,8077686313923890176.0000000000,8099212829252330496.0000000000,-10763429385434100.0000000000,10763085943008200.0000000000,9839898523108329472.0000000000,9861425038436769792.0000000000,None,1.07633e+16
11000028,21000278,E-C00278,8091474123353650176.0000000000,35787209418868000.0000000000,-9882207771027400704.0000000000,8079493541678050304.0000000000,8107923253814549504.0000000000,-14219935965591600.0000000000,14209776170906800.0000000000,9868395969807900672.0000000000,9896825681944399872.0000000000,None,1.42149e+16
11000028,21000279,E-C00279,8043430285456589824.0000000000,18644827519923300.0000000000,-9841865256907100160.0000000000,8034304444181239808.0000000000,8036565206236390400.0000000000,-1125157866953980.0000000000,1135604188199380.0000000000,9855241922178650112.0000000000,9857502684233799680.0000000000,None,1.13038e+15
11000028,21000280,E-C00280,8057646507330629632.0000000000,20514242042443400.0000000000,-9874510402888550400.0000000000,8039731114980759552.0000000000,8078138183826709504.0000000000,-19201268314643300.0000000000,19205800531309900.0000000000,9848013768206860288.0000000000,9886420837052809216.0000000000,None,1.92035e+16
11000028,21000281,E-C00281,8033298728792790016.0000000000,13085993676061400.0000000000,-9911488574458179584.0000000000,8026319812676320256.0000000000,8048875197161749504.0000000000,-11275647559379100.0000000000,11279736926051200.0000000000,9907193452486959104.0000000000,9929748836972380160.0000000000,None,1.12777e+16
11000028,21000282,E-C00282,8030783840022880256.0000000000,28332502845201700.0000000000,-9925272226661220352.0000000000,8034578428615130112.0000000000,8038438121513220096.0000000000,-1924796347244590.0000000000,1934896550840920.0000000000,9930431615282630656.0000000000,9934291308180719616.0000000000,None,1.92985e+15
11000028,21000283,E-C00283,8005396657114300416.0000000000,14713341350356400.0000000000,-9843449556323960832.0000000000,8001828775435320320.0000000000,8028232837379529728.0000000000,-13201408768347600.0000000000,13202653175867100.0000000000,9837374231713529856.0000000000,9863778293657739264.0000000000,None,1.3202e+16
11000028,21000284,E-C00284,8063602797115459584.0000000000,20790041071509300.0000000000,-9907418357653950464.0000000000,8046310234338629632.0000000000,8055238310902769664.0000000000,-4449912222435550.0000000000,4478164341706650.0000000000,9897068704353839104.0000000000,9905996780917979136.0000000000,None,4.46404e+15
11000028,21000285,E-C00285,8062599310092990464.0000000000,13838044593595800.0000000000,-9939171132233529344.0000000000,8063322872033970176.0000000000,8068224825020350464.0000000000,-2449969568613460.0000000000,2451983417769030.0000000000,9932124242608029696.0000000000,9937026195594409984.0000000000,None,2.45098e+15
11000029,21000286,E-C00286,7588411439174809600.0000000000,16748133872022600.0000000000,-10032801508490100736.0000000000,7586113434804519936.0000000000,7591791094643869696.0000000000,-2849873260374230.0000000000,2827786578972690.0000000000,10026502391804299264.0000000000,10032180051643699200.0000000000,None,2.83883e+15
11000029,21000287,E-C00287,7591123312888080384.0000000000,19231834561658800.0000000000,-10012483284426399744.0000000000,7569300325522199552.0000000000,7586663181192559616.0000000000,-8694963213063250.0000000000,8667892457293400.0000000000,10016549552842199040.0000000000,10033912408512600064.0000000000,None,8.68143e+15
11000029,21000288,E-C00288,7604774739560640512.0000000000,23324914047168500.0000000000,-10009823792830799872.0000000000,7584734855071229952.0000000000,7599612581726690304.0000000000,-7445442691942530.0000000000,7432283963519700.0000000000,10001873454559199232.0000000000,10016751181214699520.0000000000,None,7.43886e+15
11000029,21000289,E-C00289,7569582760904200192.0000000000,7744279596195470.0000000000,-10011461818129799168.0000000000,7561819936532939776.0000000000,7567422253219309568.0000000000,-2794900508910200.0000000000,2807416177458060.0000000000,10019661740079699968.0000000000,10025264056766099456.0000000000,None,2.80116e+15
11000029,21000290,E-C00290,7594244564576749568.0000000000,19271976462384300.0000000000,-9979764190960150528.0000000000,7596986103613609984.0000000000,7606876893026830336.0000000000,-4944002329707930.0000000000,4946787083513040.0000000000,9981141587804010496.0000000000,9991032377217230848.0000000000,None,4.94539e+15
11000029,21000291,E-C00291,7610449539337939968.0000000000,3949515556993360.0000000000,-10016719004303800320.0000000000,7606635797865849856.0000000000,7607913353176510464.0000000000,-647444225827474.0000000000,630111084835723.0000000000,10001100277421299712.0000000000,10002377832732000256.0000000000,None,6.38778e+14
11000029,21000292,E-C00292,7577144492622759936.0000000000,15420326445791800.0000000000,-10017744459405099008.0000000000,7569216067765059584.0000000000,7584069839123250176.0000000000,-7413428670014010.0000000000,7440342688167540.0000000000,10001574587739099136.0000000000,10016428359097300992.0000000000,None,7.42689e+15
11000029,21000293,E-C00293,7625459268920939520.0000000000,22869241884147900.0000000000,-10012347334952800256.0000000000,7605939591499240448.0000000000,7609126706829259776.0000000000,-1589378321987220.0000000000,1597737008039240.0000000000,9992337450323730432.0000000000,9995524565653749760.0000000000,None,1.59356e+15
11000029,21000294,E-C00294,7575337501652589568.0000000000,11277929181494700.0000000000,-9996733960282679296.0000000000,7561178217922220032.0000000000,7577503183531129856.0000000000,-8172698817027880.0000000000,8152266791874680.0000000000,9976384225217259520.0000000000,9992709190826160128.0000000000,None,8.16248e+15
11000029,21000295,E-C00295,7588295832777700352.0000000000,8890830687809990.0000000000,-10034758325050599424.0000000000,7597089398550880256.0000000000,7608926170804809728.0000000000,-5922923288117970.0000000000,5913848965812420.0000000000,10020051738114899968.0000000000,10031888510368800768.0000000000,None,5.91839e+15
11000029,21000296,E-C00296,7601509889318679552.0000000000,21373522520869100.0000000000,-10019157590957899776.0000000000,7601757635143409664.0000000000,7609066838262679552.0000000000,-3645942616604460.0000000000,3663260502664240.0000000000,10009201774225299456.0000000000,10016510977344499712.0000000000,None,3.6546e+15
11000030,21000297,F-C00297,7236762743554780160.0000000000,33550049680762100.0000000000,-9876218450758410240.0000000000,7240590148051449856.0000000000,7252839536431590400.0000000000,-6118365652057740.0000000000,6131022728082840.0000000000,9869629447820109824.0000000000,9881878836200249344.0000000000,None,6.12469e+15
11000030,21000298,F-C00298,7266134863778820096.0000000000,-10327203643854100.0000000000,-9810858147590019072.0000000000,7244987164251459584.0000000000,7281759792585100288.0000000000,-18400568774108100.0000000000,18372059559525400.0000000000,9798282582575030272.0000000000,9835055210908659712.0000000000,None,1.83863e+16
11000030,21000299,F-C00299,7275112663138480128.0000000000,17794839174542400.0000000000,-9875033608278519808.0000000000,7251008805599779840.0000000000,7271450871222240256.0000000000,-10226309718973500.0000000000,10215755903482400.0000000000,9873389631583410176.0000000000,9893831697205860352.0000000000,None,1.0221e+16
11000030,21000300,F-C00300,7282208297464439808.0000000000,28753256767954900.0000000000,-9806245486604109824.0000000000,7284941712872309760.0000000000,7294106952882150400.0000000000,-4588989121697500.0000000000,4576250888148580.0000000000,9782947959573049344.0000000000,9792113199582900224.0000000000,None,4.58262e+15
11000030,21000301,F-C00301,7258842616999600128.0000000000,30505984935497100.0000000000,-9859653969537460224.0000000000,7245023258655429632.0000000000,7267108373257150464.0000000000,-11036445922510500.0000000000,11048668679210100.0000000000,9847066671881209856.0000000000,9869151786482929664.0000000000,None,1.10426e+16
11000030,21000302,F-C00302,7361601145086059520.0000000000,16735119756823300.0000000000,-9795332237667850240.0000000000,7343994456865349632.0000000000,7369560430571200512.0000000000,-12792538803366700.0000000000,12773434902478800.0000000000,9776498937391630336.0000000000,9802064911097479168.0000000000,None,1.2783e+16
11000030,21000303,F-C00303,7300361817206039552.0000000000,18728505857227900.0000000000,-9845436696551030784.0000000000,7298827450892449792.0000000000,7303302692470609920.0000000000,-2248958581480020.0000000000,2226282996680710.0000000000,9849863430183639040.0000000000,9854338671761799168.0000000000,None,2.23762e+15
11000030,21000304,F-C00304,7332948964326349824.0000000000,5740384359385060.0000000000,-9795909320045019136.0000000000,7318459529694579712.0000000000,7327949987579830272.0000000000,-4743523556544700.0000000000,4746934328713320.0000000000,9782391365684129792.0000000000,9791881823569389568.0000000000,None,4.74523e+15
11000030,21000305,F-C00305,7341971264597149696.0000000000,18075928403970800.0000000000,-9825678140143400960.0000000000,7345283797738819584.0000000000,7348008310828199936.0000000000,-1355242947735550.0000000000,1369270141644500.0000000000,9828960492609900544.0000000000,9831685005699280896.0000000000,None,1.36226e+15
11000030,21000306,F-C00306,7308500568093719552.0000000000,19118456011324000.0000000000,-9818535916507990016.0000000000,7299181701471490048.0000000000,7331606460771399680.0000000000,-16206975101372300.0000000000,16217784198540600.0000000000,9815700097692010496.0000000000,9848124856991920128.0000000000,None,1.62124e+16
11000030,21000307,F-C00307,7326582596739300352.0000000000,29207476053566000.0000000000,-9862781128110309376.0000000000,7321015700259619840.0000000000,7338353997013709824.0000000000,-8666671397548980.0000000000,8671625356540910.0000000000,9848676559701010432.0000000000,9866014856455100416.0000000000,None,8.66915e+15
11000030,21000308,F-C00308,7321196574517959680.0000000000,25645789279677200.0000000000,-9865987076188971008.0000000000,7291810070689899520.0000000000,7307286251668870144.0000000000,-7742659042284730.0000000000,7733521936684470.0000000000,9857547627396249600.0000000000,9873023808375220224.0000000000,None,7.73809e+15
11000030,21000309,F-C00309,7349354242794479616.0000000000,-294881849994719.0000000000,-9885493065738590208.0000000000,7328494790255639552.0000000000,7353478504563200000.0000000000,-12493362935378800.0000000000,12490351372178400.0000000000,9868095090031419392.0000000000,9893078804338980864.0000000000,None,1.24919e+16
11000030,21000310,F-C00310,7315882340829750272.0000000000,36683256189727104.0000000000,-9815114439458369536.0000000000,7305401033481069568.0000000000,7317360051416599552.0000000000,-5981557263641800.0000000000,5977460671892800.0000000000,9793894440884600832.0000000000,9805853458820139008.0000000000,None,5.97951e+15
11000001,21000311,A-C00311,7638114722844199936.0000000000,10870918138680600.0000000000,-9479967906081779712.0000000000,7635583086173639680.0000000000,7639913214121390080.0000000000,-2164727465757170.0000000000,2165400481985940.0000000000,9488335767851069440.0000000000,9492665895798810624.0000000000,None,2.16506e+15
11000001,21000312,A-C00312,7641670689305010176.0000000000,19996649956309900.0000000000,-9480867103004239872.0000000000,7641440758453590016.0000000000,7652927233359339520.0000000000,-5738221603813710.0000000000,5748253301939390.0000000000,9483005598460999680.0000000000,9494492073366749184.0000000000,None,5.74324e+15
11000001,21000313,A-C00313,7620218377107359744.0000000000,14035727205318500.0000000000,-9489754117072879616.0000000000,7623786046953400320.0000000000,7628276757698329600.0000000000,-2246403143992240.0000000000,2244307600943320.0000000000,9491632952233539584.0000000000,9496123662978469888.0000000000,None,2.24536e+15
11000001,21000314,A-C00314,7635989822010219520.0000000000,16164195221760400.0000000000,-9489430885866520576.0000000000,7643179554815540224.0000000000,7650457918810630144.0000000000,-3640705707875360.0000000000,3637658287219830.0000000000,9503964165845829632.0000000000,9511242529840920576.0000000000,None,3.63918e+15
11000001,21000315,A-C00315,7679584462162259968.0000000000,6291825509082930.0000000000,-9487476149006860288.0000000000,7649959641056090112.0000000000,7656322526443320320.0000000000,-3196089557784560.0000000000,3166795829439900.0000000000,9494070132582760448.0000000000,9500433017969979392.0000000000,None,3.18144e+15
