stationID,security,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,solarSystemID,constellationID,regionID,stationName,x,y,z,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag
60012478,0.4083846585,0E-10,50000000.0000000000,10000,33,1932,1000125,30005079,20000743,10000065,Zatamaka VII - Moon 2 - CONCORD Bureau,-388373667840.0000000000,-46202511360.0000000000,-614651289600.0000000000,0.5000000000,0.0500000000,4
60012481,0.4083846585,0E-10,50000000.0000000000,10000,33,1932,1000125,30005079,20000743,10000065,Zatamaka X - Moon 2 - CONCORD Bureau,2324103536640.0000000000,276484792320.0000000000,-1047727595520.0000000000,0.5000000000,0.0500000000,4
60012484,0.4535406160,0E-10,50000000.0000000000,10000,14,2498,1000125,30005078,20000743,10000065,Keproh VIII - Moon 3 - CONCORD Assembly Plant,2129610792960.0000000000,-66996019200.0000000000,-446133411840.0000000000,0.5000000000,0.0500000000,4
60012487,0.3988255165,0E-10,50000000.0000000000,10000,14,1529,1000125,30005080,20000743,10000065,Rannoze VII - Moon 2 - CONCORD Assembly Plant,-1940809359360.0000000000,390015098880.0000000000,4883804774400.0000000000,0.5000000000,0.0500000000,4
60012490,0.3423494247,0E-10,50000000.0000000000,10000,33,56,1000125,30002725,20000399,10000032,Goinard IV - Moon 2 - CONCORD Bureau,-949507153920.0000000000,42319749120.0000000000,798238679040.0000000000,0.5000000000,0.0500000000,4
60012493,0.1056885533,0E-10,50000000.0000000000,10000,34,2498,1000125,30002730,20000399,10000032,Esmes IV - Moon 2 - CONCORD Treasury,-97261854720.0000000000,-17300152320.0000000000,1157519155200.0000000000,0.5000000000,0.0500000000,4
60012496,0.2705772254,0E-10,50000000.0000000000,10000,34,1927,1000125,30002728,20000399,10000032,Lermireve VIII - Moon 15 - CONCORD Treasury,-778537328640.0000000000,140612444160.0000000000,-2960596623360.0000000000,0.5000000000,0.0500000000,4
60012499,0.3423494247,0E-10,50000000.0000000000,10000,33,56,1000125,30002725,20000399,10000032,Goinard III - Moon 2 - CONCORD Bureau,-551692984320.0000000000,24588902400.0000000000,-98281512960.0000000000,0.5000000000,0.0500000000,4
60012502,0.6425553625,0E-10,50000000.0000000000,10000,15,3868,1000125,30002724,20000399,10000032,Assiettes IV - Moon 1 - CONCORD Logistic Support,-511095152640.0000000000,95747235840.0000000000,197714780160.0000000000,0.5000000000,0.0500000000,4
60012505,0.3664026679,0E-10,50000000.0000000000,10000,15,1530,1000125,30002726,20000399,10000032,Raeghoscon VIII - CONCORD Logistic Support,-680619417600.0000000000,16553533440.0000000000,-3866818682880.0000000000,0.5000000000,0.0500000000,4
60012508,0.9410608657,0E-10,50000000.0000000000,10000,33,56,1000125,30002764,20000405,10000033,Hatakani VI - Moon 10 - CONCORD Bureau,-509941063680.0000000000,34846187520.0000000000,-30687436800.0000000000,0.5000000000,0.0500000000,4
60012511,0.9512300146,0E-10,50000000.0000000000,10000,33,2502,1000125,30002762,20000405,10000033,Yashunen VII - CONCORD Bureau,-790984089600.0000000000,85541560320.0000000000,-1524156702720.0000000000,0.5000000000,0.0500000000,4
60012514,0.9512300146,0E-10,50000000.0000000000,10000,33,56,1000125,30002762,20000405,10000033,Yashunen VII - Moon 2 - CONCORD Bureau,-791304806400.0000000000,85578178560.0000000000,-1523479633920.0000000000,0.5000000000,0.0500000000,4
60012517,0.9410608657,0E-10,50000000.0000000000,10000,33,1932,1000125,30002764,20000405,10000033,Hatakani VI - CONCORD Bureau,-510196408320.0000000000,34873221120.0000000000,-31713239040.0000000000,0.5000000000,0.0500000000,4
60012520,0.7371076853,0E-10,50000000.0000000000,10000,14,1927,1000125,30002766,20000405,10000033,Iivinen VIII - Moon 10 - CONCORD Assembly Plant,1036763258880.0000000000,-174130176000.0000000000,310336020480.0000000000,0.5000000000,0.0500000000,4
60012523,0.9190298192,0E-10,50000000.0000000000,10000,14,1927,1000125,30002763,20000405,10000033,Tennen VIII - Moon 4 - CONCORD Assembly Plant,1761215815680.0000000000,223044526080.0000000000,2462932869120.0000000000,0.5000000000,0.0500000000,4
60012526,0.8583240688,0E-10,50000000.0000000000,10000,33,2502,1000126,30000001,20000001,10000001,Tanoo V - Moon 1 - Ammatar Consulate Bureau,-1106145239040.0000000000,-145460060160.0000000000,182618726400.0000000000,0.5000000000,0.0500000000,4
60012529,0.6135958354,0E-10,50000000.0000000000,10000,32,2502,1000126,30000056,20000008,10000001,Khankenirdia V - Moon 17 - Ammatar Consulate Academy,-840977326080.0000000000,-86131384320.0000000000,964688977920.0000000000,0.5000000000,0.0500000000,4
60012532,0.7654309803,0E-10,50000000.0000000000,10000,33,2502,1000126,30000082,20000012,10000001,Jarizza VI - Moon 1 - Ammatar Consulate Bureau,-152757411840.0000000000,-6999121920.0000000000,-53040046080.0000000000,0.5000000000,0.0500000000,4
60012535,0.4007220365,0E-10,50000000.0000000000,10000,33,2502,1000126,30000039,20000006,10000001,Bayuka VI - Moon 1 - Ammatar Consulate Bureau,1070619402240.0000000000,-78806999040.0000000000,-658729082880.0000000000,0.5000000000,0.0500000000,4
60012538,0.3648440243,0E-10,50000000.0000000000,10000,33,2502,1000126,30000098,20000014,10000001,Kehrara VI - Moon 9 - Ammatar Consulate Bureau,-25485926400.0000000000,3623116800.0000000000,594270658560.0000000000,0.5000000000,0.0500000000,4
60012541,0.8693943492,0E-10,50000000.0000000000,10000,33,2502,1000126,30000023,20000004,10000001,Fovihi V - Ammatar Consulate Bureau,-211830005760.0000000000,-23621591040.0000000000,776165744640.0000000000,0.5000000000,0.0500000000,4
60012544,0.7981876171,0E-10,50000000.0000000000,10000,33,2502,1000126,30000032,20000005,10000001,Hasiari VIII - Moon 4 - Ammatar Consulate Bureau,1583871221760.0000000000,-17196933120.0000000000,-379862261760.0000000000,0.5000000000,0.0500000000,4
60012547,0.5390520130,0E-10,50000000.0000000000,10000,33,2502,1000126,30000010,20000002,10000001,Chidah VII - Moon 10 - Ammatar Consulate Bureau,-449636966400.0000000000,-59379916800.0000000000,436638474240.0000000000,0.5000000000,0.0500000000,4
60012550,0.4895572339,0E-10,50000000.0000000000,10000,33,2502,1000126,30000109,20000015,10000001,Berta VI - Moon 19 - Ammatar Consulate Bureau,-2466147901440.0000000000,223408005120.0000000000,-632172257280.0000000000,0.5000000000,0.0500000000,4
60012553,0.8200990448,0E-10,50000000.0000000000,10000,33,2502,1000126,30000076,20000011,10000001,Tidacha VIII - Moon 13 - Ammatar Consulate Bureau,-230545858560.0000000000,12481781760.0000000000,-1768538234880.0000000000,0.5000000000,0.0500000000,4
60012556,-0.1793205072,0E-10,50000000.0000000000,10000,15,1530,1000127,30001290,20000188,10000015,6NJ8-V VII - Moon 2 - Guristas Logistic Support,-4381572833280.0000000000,-808474828800.0000000000,1115772641280.0000000000,0.5000000000,0.0500000000,4
60012559,-0.1904753726,0E-10,50000000.0000000000,10000,13,3869,1000127,30001291,20000188,10000015,Y-4CFK V - Moon 17 - Guristas Testing Facilities,1769633095680.0000000000,-6500229120.0000000000,582345891840.0000000000,0.5000000000,0.0500000000,4
60012562,-0.2452049040,0E-10,50000000.0000000000,10000,15,1530,1000127,30001277,20000186,10000015,N5Y-4N VII - Moon 20 - Guristas Logistic Support,673208524800.0000000000,131564789760.0000000000,-1394787901440.0000000000,0.5000000000,0.0500000000,4
60012565,-0.1386595866,0E-10,50000000.0000000000,10000,14,3867,1000127,30001274,20000186,10000015,K3JR-J VIII - Guristas Assembly Plant,260325335040.0000000000,-33833164800.0000000000,120586690560.0000000000,0.5000000000,0.0500000000,4
60012568,-0.2410535521,0E-10,50000000.0000000000,10000,14,1529,1000127,30001269,20000185,10000015,H-PA29 V - Moon 1 - Guristas Assembly Plant,-200857313280.0000000000,-6181478400.0000000000,-1363198402560.0000000000,0.5000000000,0.0500000000,4
60012571,-0.2410535521,0E-10,50000000.0000000000,10000,14,3867,1000127,30001269,20000185,10000015,H-PA29 IV - Moon 2 - Guristas Assembly Plant,-672421601280.0000000000,-20695080960.0000000000,654195548160.0000000000,0.5000000000,0.0500000000,4
60012574,-0.1252189378,0E-10,50000000.0000000000,10000,14,3867,1000127,30001329,20000193,10000015,P-VYVL VII - Moon 1 - Guristas Assembly Plant,-1379327139840.0000000000,-60572590080.0000000000,-874203586560.0000000000,0.5000000000,0.0500000000,4
60012577,-0.1344017623,0E-10,50000000.0000000000,10000,15,1530,1000127,30001324,20000193,10000015,PF-QHK VII - Moon 6 - Guristas Logistic Support,214851870720.0000000000,-15062999040.0000000000,-480604446720.0000000000,0.5000000000,0.0500000000,4
60012580,-0.2294540369,0E-10,50000000.0000000000,10000,13,3869,1000128,30002005,20000295,10000023,5ZXX-K V - Moon 17 - Mordu's Legion Testing Facilities,144196362240.0000000000,12782346240.0000000000,-1100333015040.0000000000,0.5000000000,0.0500000000,4
60012583,-0.0057315401,0E-10,50000000.0000000000,10000,7,3865,1000129,30004504,20000657,10000057,4C-B7X VIII - Moon 1 - Outer Ring Excavations Mining Outpost,3174438789120.0000000000,-34619842560.0000000000,1698582896640.0000000000,0.3200000000,0.0500000000,4
60012586,-0.0057315401,0E-10,50000000.0000000000,10000,8,3867,1000129,30004504,20000657,10000057,4C-B7X VI - Moon 1 - Outer Ring Excavations Refinery,277491179520.0000000000,-3025920000.0000000000,470351585280.0000000000,0.5000000000,0.0500000000,4
60012589,-0.4000441242,0E-10,50000000.0000000000,10000,7,3865,1000129,30004518,20000659,10000057,NM-OEA V - Moon 4 - Outer Ring Excavations Mining Outpost,-403095920640.0000000000,-62060175360.0000000000,161258496000.0000000000,0.3200000000,0.0500000000,4
60012592,-0.4000441242,0E-10,50000000.0000000000,10000,7,3865,1000129,30004518,20000659,10000057,NM-OEA VI - Moon 23 - Outer Ring Excavations Mining Outpost,-1194721320960.0000000000,-183939194880.0000000000,867790233600.0000000000,0.3200000000,0.0500000000,4
60012595,-0.1414352361,0E-10,50000000.0000000000,10000,32,2502,1000130,30001978,20000291,10000023,X-7OMU IV - Moon 3 - Sisters of EVE Academy,-6733367255040.0000000000,1103528632320.0000000000,1434783621120.0000000000,0.5000000000,0.0500000000,4
60012598,-0.2439420514,0E-10,50000000.0000000000,10000,33,2502,1000130,30001977,20000291,10000023,J-CIJV VII - Moon 14 - Sisters of EVE Bureau,-740958904320.0000000000,72330731520.0000000000,1043311779840.0000000000,0.5000000000,0.0500000000,4
60012601,-0.2396970558,0E-10,50000000.0000000000,10000,33,2502,1000130,30001983,20000291,10000023,ROIR-Y II - Sisters of EVE Bureau,1199247728640.0000000000,114000568320.0000000000,-2755776552960.0000000000,0.5000000000,0.0500000000,4
60012604,0.3732625997,0E-10,50000000.0000000000,10000,33,2502,1000130,30005007,20000732,10000064,Lisbaetanne IV - Moon 15 - Sisters of EVE Bureau,302574919680.0000000000,-13003284480.0000000000,205458186240.0000000000,0.5000000000,0.0500000000,4
60012607,0.5930926592,0E-10,50000000.0000000000,10000,33,1531,1000130,30005001,20000732,10000064,Arnon IX - Moon 3 - Sisters of EVE Bureau,-663762493440.0000000000,-7686266880.0000000000,375793459200.0000000000,0.5000000000,0.0500000000,4
60012610,0.1565304918,0E-10,50000000.0000000000,10000,32,1529,1000130,30005008,20000732,10000064,Aeschee X - Moon 20 - Sisters of EVE Academy,-2553672622080.0000000000,-280673771520.0000000000,2202453319680.0000000000,0.5000000000,0.0500000000,4
60012613,0.4881938588,0E-10,50000000.0000000000,10000,33,1932,1000130,30005216,20000763,10000067,Apanake VIII - Moon 8 - Sisters of EVE Bureau,-577664163840.0000000000,-101867520.0000000000,1502377943040.0000000000,0.5000000000,0.0500000000,4
60012616,0.5999662649,0E-10,50000000.0000000000,10000,33,56,1000130,30005217,20000763,10000067,Sheroo X - Moon 3 - Sisters of EVE Bureau,497679360000.0000000000,-24803450880.0000000000,1939935928320.0000000000,0.5000000000,0.0500000000,4
60012619,0.5421448593,0E-10,50000000.0000000000,10000,33,1531,1000130,30005219,20000763,10000067,Sigga VIII - Moon 15 - Sisters of EVE Bureau,-1144512798720.0000000000,-101983395840.0000000000,-281860792320.0000000000,0.5000000000,0.0500000000,4
60012622,0.6295208484,0E-10,50000000.0000000000,10000,33,56,1000130,30002069,20000305,10000042,Traun X - Moon 6 - Sisters of EVE Bureau,-3108898775040.0000000000,-607776890880.0000000000,1498594222080.0000000000,0.5000000000,0.0500000000,4
60012625,0.4612063072,0E-10,50000000.0000000000,10000,33,1932,1000130,30002074,20000305,10000042,Lanngisi III - Moon 2 - Sisters of EVE Bureau,456669388800.0000000000,84864245760.0000000000,-124350996480.0000000000,0.5000000000,0.0500000000,4
60012628,0.5103382563,0E-10,50000000.0000000000,10000,33,1932,1000130,30002072,20000305,10000042,Inder VII - Moon 11 - Sisters of EVE Bureau,785634385920.0000000000,-89957130240.0000000000,1577777848320.0000000000,0.5000000000,0.0500000000,4
60012631,0.3077999634,0E-10,50000000.0000000000,10000,32,1932,1000130,30003470,20000506,10000042,Odebeinn III - Moon 10 - Sisters of EVE Academy,244418273280.0000000000,-3873054720.0000000000,81589493760.0000000000,0.5000000000,0.0500000000,4
60012634,0.6030092949,0E-10,50000000.0000000000,10000,32,2502,1000130,30003472,20000506,10000042,Erindur VI - Moon 1 - Sisters of EVE Academy,27239669760.0000000000,685301760.0000000000,-831301509120.0000000000,0.5000000000,0.0500000000,4
60012637,0.6030092949,0E-10,50000000.0000000000,10000,32,1932,1000130,30003472,20000506,10000042,Erindur VII - Moon 2 - Sisters of EVE Academy,559545999360.0000000000,14078976000.0000000000,-1221819064320.0000000000,0.5000000000,0.0500000000,4
60012640,0.3114455092,0E-10,50000000.0000000000,10000,33,2502,1000130,30005272,20000771,10000067,Olin II - Moon 13 - Sisters of EVE Bureau,174972641280.0000000000,4570767360.0000000000,207785533440.0000000000,0.5000000000,0.0500000000,4
60012643,0.3496524206,0E-10,50000000.0000000000,10000,33,1531,1000130,30005271,20000771,10000067,Shapisin I - Sisters of EVE Bureau,55698186240.0000000000,9314672640.0000000000,32565534720.0000000000,0.5000000000,0.0500000000,4
60012646,0.5139454579,0E-10,50000000.0000000000,10000,32,1932,1000130,30005269,20000771,10000067,Simela IV - Moon 7 - Sisters of EVE Academy,-703011348480.0000000000,31555706880.0000000000,27098849280.0000000000,0.5000000000,0.0500000000,4
60012649,0.9749090362,0E-10,50000000.0000000000,10000,33,56,1000130,30003031,20000444,10000037,Athinard IV - Sisters of EVE Bureau,-184989081600.0000000000,8489164800.0000000000,298092748800.0000000000,0.5000000000,0.0500000000,4
60012652,0.8584259102,0E-10,50000000.0000000000,10000,33,56,1000130,30003035,20000444,10000037,Gicodel VII - Moon 14 - Sisters of EVE Bureau,180373954560.0000000000,-34647613440.0000000000,-713977896960.0000000000,0.5000000000,0.0500000000,4
60012655,0.7338821240,0E-10,50000000.0000000000,10000,34,3868,1000130,30003037,20000444,10000037,Quier IV - Moon 27 - Sisters of EVE Treasury,-3507454894080.0000000000,11008204800.0000000000,3698472591360.0000000000,0.5000000000,0.0500000000,4
60012658,0.6222362870,0E-10,50000000.0000000000,10000,33,2502,1000130,30003604,20000525,10000044,Pochelympe VII - Moon 2 - Sisters of EVE Bureau,-784167936000.0000000000,65918361600.0000000000,-290253250560.0000000000,0.5000000000,0.0500000000,4
60012661,0.6222362870,0E-10,50000000.0000000000,10000,33,2502,1000130,30003604,20000525,10000044,Pochelympe IX - Sisters of EVE Bureau,2453600624640.0000000000,-206254202880.0000000000,-466791997440.0000000000,0.5000000000,0.0500000000,4
60012664,0.4118240010,0E-10,50000000.0000000000,10000,33,1531,1000130,30003606,20000525,10000044,Toustain V - Moon 7 - Sisters of EVE Bureau,-25826549760.0000000000,3037716480.0000000000,-599227883520.0000000000,0.5000000000,0.0500000000,4
60012667,0.6802642981,0E-10,50000000.0000000000,10000,33,2502,1000130,30000180,20000026,10000002,Osmon II - Moon 1 - Sisters of EVE Bureau,105429442560.0000000000,-20864163840.0000000000,-93177815040.0000000000,0.5000000000,0.0500000000,4
60012670,0.5039918822,0E-10,50000000.0000000000,10000,32,1529,1000130,30000185,20000026,10000002,Airaken V - Moon 1 - Sisters of EVE Academy,-421925560320.0000000000,-48603832320.0000000000,-752080035840.0000000000,0.5000000000,0.0500000000,4
60012673,0.5039918822,0E-10,50000000.0000000000,10000,33,56,1000130,30000185,20000026,10000002,Airaken VI - Moon 1 - Sisters of EVE Bureau,-19764142080.0000000000,-2276843520.0000000000,-1336007270400.0000000000,0.5000000000,0.0500000000,4
60012676,0.5438451705,0E-10,50000000.0000000000,10000,33,1531,1000130,30003810,20000556,10000048,Vivanier VII - Moon 24 - Sisters of EVE Bureau,-2217395036160.0000000000,385435607040.0000000000,1066923417600.0000000000,0.5000000000,0.0500000000,4
60012679,0.5438451705,0E-10,50000000.0000000000,10000,33,2502,1000130,30003810,20000556,10000048,Vivanier VII - Moon 5 - Sisters of EVE Bureau,-2203144888320.0000000000,382958346240.0000000000,1052702269440.0000000000,0.5000000000,0.0500000000,4
60012682,0.3848641347,0E-10,50000000.0000000000,10000,32,57,1000130,30003807,20000556,10000048,Dour VIII - Moon 1 - Sisters of EVE Academy,1769103482880.0000000000,-131721093120.0000000000,-2909785989120.0000000000,0.5000000000,0.0500000000,4
60012685,0.6373455814,0E-10,50000000.0000000000,10000,33,2502,1000130,30003575,20000521,10000044,Lour VIII - Moon 1 - Sisters of EVE Bureau,-2489966960640.0000000000,441591521280.0000000000,-1566093926400.0000000000,0.5000000000,0.0500000000,4
60012688,0.5230190689,0E-10,50000000.0000000000,10000,33,56,1000130,30003574,20000521,10000044,Boystin V - Moon 7 - Sisters of EVE Bureau,-299644723200.0000000000,51859415040.0000000000,-732760842240.0000000000,0.5000000000,0.0500000000,4
60012691,0.6966792059,0E-10,50000000.0000000000,10000,33,2502,1000130,30003578,20000521,10000044,Octanneve V - Sisters of EVE Bureau,674899599360.0000000000,8249057280.0000000000,815102238720.0000000000,0.5000000000,0.0500000000,4
60012694,0.0923133982,0E-10,50000000.0000000000,10000,33,1932,1000130,30004297,20000628,10000054,Efu VII - Sisters of EVE Bureau,-1048817541120.0000000000,208326696960.0000000000,-2632509972480.0000000000,0.5000000000,0.0500000000,4
60012697,0.0898759449,0E-10,50000000.0000000000,10000,33,1932,1000130,30004298,20000628,10000054,Tisot VI - Sisters of EVE Bureau,-810125352960.0000000000,-88948039680.0000000000,807592796160.0000000000,0.5000000000,0.0500000000,4
60012700,0.0923133982,0E-10,50000000.0000000000,10000,33,1531,1000130,30004297,20000628,10000054,Efu V - Moon 12 - Sisters of EVE Bureau,-61048135680.0000000000,12125675520.0000000000,-642648760320.0000000000,0.5000000000,0.0500000000,4
60012703,0.3096923197,0E-10,50000000.0000000000,10000,32,1932,1000130,30003475,20000507,10000043,Naguton VIII - Moon 1 - Sisters of EVE Academy,605478297600.0000000000,16259604480.0000000000,-1419753922560.0000000000,0.5000000000,0.0500000000,4
60012706,0.2958858210,0E-10,50000000.0000000000,10000,32,1529,1000130,30003480,20000507,10000043,Amod VII - Moon 1 - Sisters of EVE Academy,-574164541440.0000000000,-18329886720.0000000000,2548585144320.0000000000,0.5000000000,0.0500000000,4
60012709,0.5181563190,0E-10,50000000.0000000000,10000,33,1531,1000130,30003473,20000507,10000043,Fahruni XII - Sisters of EVE Bureau,-995245547520.0000000000,-45807820800.0000000000,867945553920.0000000000,0.5000000000,0.0500000000,4
60012712,0.6890455733,0E-10,50000000.0000000000,10000,33,1531,1000130,30000178,20000025,10000002,Akkilen VIII - Moon 5 - Sisters of EVE Bureau,-2126912102400.0000000000,270145904640.0000000000,-570480107520.0000000000,0.5000000000,0.0500000000,4
60012715,0.6342210277,0E-10,50000000.0000000000,10000,33,2502,1000130,30000175,20000025,10000002,Soshin II - Sisters of EVE Bureau,-21294489600.0000000000,-1170432000.0000000000,82797649920.0000000000,0.5000000000,0.0500000000,4
60012718,0.7080730712,0E-10,50000000.0000000000,10000,33,1531,1000130,30000173,20000025,10000002,Vattuolen X - Moon 15 - Sisters of EVE Bureau,602143580160.0000000000,-30566522880.0000000000,2068910530560.0000000000,0.5000000000,0.0500000000,4
60012721,0.8945818659,0E-10,50000000.0000000000,10000,33,2502,1000130,30002510,20000367,10000030,Rens VII - Moon 20 - Sisters of EVE Bureau,818896527360.0000000000,-83821731840.0000000000,-1161729515520.0000000000,0.5000000000,0.0500000000,4
60012724,0.8945818659,0E-10,50000000.0000000000,10000,33,1531,1000130,30002510,20000367,10000030,Rens VII - Moon 21 - Sisters of EVE Bureau,814542151680.0000000000,-83376906240.0000000000,-1164288860160.0000000000,0.5000000000,0.0500000000,4
60012727,0.8945818659,0E-10,50000000.0000000000,10000,33,1932,1000130,30002510,20000367,10000030,Rens VII - Moon 19 - Sisters of EVE Bureau,818544107520.0000000000,-83785113600.0000000000,-1136787824640.0000000000,0.5000000000,0.0500000000,4
60012730,-0.2311616152,0E-10,50000000.0000000000,10000,37,3865,1000131,30002423,20000356,10000029,FDZ4-A VIII - Moon 3 - Society of Conscious Thought School,570543759360.0000000000,-107076034560.0000000000,-283446435840.0000000000,0.5000000000,0.0500000000,4
60012733,-0.2311616152,0E-10,50000000.0000000000,10000,37,3865,1000131,30002423,20000356,10000029,FDZ4-A IX - Moon 6 - Society of Conscious Thought School,963823656960.0000000000,-180884643840.0000000000,1325422632960.0000000000,0.5000000000,0.0500000000,4
60012736,1.0000000000,0E-10,50000000.0000000000,10000,35,1932,1000132,30005204,20000761,10000067,Yulai III - Moon 1 - Secure Commerce Commission Depository,-126069841920.0000000000,8354242560.0000000000,-18151219200.0000000000,0.5000000000,0.0500000000,4
60012739,0.7566772447,0E-10,50000000.0000000000,10000,35,57,1000132,30005199,20000761,10000067,Tar III - Secure Commerce Commission Depository,-94357463040.0000000000,-6624337920.0000000000,75455815680.0000000000,0.5000000000,0.0500000000,4
60012742,-0.1247627998,0E-10,50000000.0000000000,10000,29,1929,1000133,30001001,20000147,10000012,H-ADOC VII - Moon 12 - Salvation Angels Warehouse,3332721745920.0000000000,504625029120.0000000000,-2219815280640.0000000000,0.5000000000,0.0500000000,4
60012745,-0.1625193886,0E-10,50000000.0000000000,10000,11,1928,1000133,30001002,20000147,10000012,G-G78S VII - Salvation Angels Chemical Refinery,-85984419840.0000000000,5218099200.0000000000,221306019840.0000000000,0.3500000000,0.0500000000,4
60012748,-0.1428406545,0E-10,50000000.0000000000,10000,29,3870,1000133,30001008,20000148,10000012,V-IUEL VII - Moon 15 - Salvation Angels Warehouse,-65790074880.0000000000,-5133557760.0000000000,-5831467376640.0000000000,0.5000000000,0.0500000000,4
60012751,-0.0692021394,0E-10,50000000.0000000000,10000,11,1928,1000133,30001014,20000148,10000012,5E-VR8 I - Moon 10 - Salvation Angels Chemical Refinery,-1739431895040.0000000000,195089817600.0000000000,38629908480.0000000000,0.3500000000,0.0500000000,4
60012754,-0.0630997043,0E-10,50000000.0000000000,10000,30,1531,1000133,30001021,20000149,10000012,XX9-WV VII - Moon 3 - Salvation Angels Trading Post,1085640253440.0000000000,21280481280.0000000000,750220369920.0000000000,0.5000000000,0.0500000000,4
60012757,-0.0227511285,0E-10,50000000.0000000000,10000,11,2497,1000133,30001016,20000149,10000012,HLW-HP VI - Moon 10 - Salvation Angels Chemical Refinery,-786209955840.0000000000,55733329920.0000000000,-944050298880.0000000000,0.3500000000,0.0500000000,4
60012760,-0.0051975026,0E-10,50000000.0000000000,10000,29,1929,1000133,30001027,20000150,10000012,MDD-79 VIII - Moon 15 - Salvation Angels Warehouse,752024985600.0000000000,-58009067520.0000000000,-857346662400.0000000000,0.5000000000,0.0500000000,4
60012763,-0.0194242084,0E-10,50000000.0000000000,10000,11,1529,1000133,30001026,20000150,10000012,K-QWHE VI - Moon 10 - Salvation Angels Chemical Refinery,-900455178240.0000000000,46495457280.0000000000,-125698744320.0000000000,0.3500000000,0.0500000000,4
60012766,-0.0799869943,0E-10,50000000.0000000000,10000,30,3868,1000133,30001032,20000151,10000012,M-N7WD VIII - Moon 18 - Salvation Angels Trading Post,1649852375040.0000000000,302495293440.0000000000,1580829941760.0000000000,0.5000000000,0.0500000000,4
60012769,-0.1303116755,0E-10,50000000.0000000000,10000,11,2497,1000133,30001033,20000151,10000012,QFEW-K IV - Salvation Angels Chemical Refinery,687899811840.0000000000,-130791383040.0000000000,46126817280.0000000000,0.3500000000,0.0500000000,4
60012772,-0.0125139883,0E-10,50000000.0000000000,10000,30,1531,1000133,30001038,20000152,10000012,LJ-YSW VI - Moon 14 - Salvation Angels Trading Post,-424996085760.0000000000,59447009280.0000000000,2418652323840.0000000000,0.5000000000,0.0500000000,4
60012775,-0.0618447725,0E-10,50000000.0000000000,10000,11,3867,1000133,30001042,20000152,10000012,CL-1JE V - Moon 15 - Salvation Angels Chemical Refinery,-547294863360.0000000000,-2542755840.0000000000,887230586880.0000000000,0.3500000000,0.0500000000,4
60012778,-0.0417728880,0E-10,50000000.0000000000,10000,30,2502,1000133,30001048,20000153,10000012,Litom III - Salvation Angels Trading Post,23815249920.0000000000,1414471680.0000000000,101987819520.0000000000,0.5000000000,0.0500000000,4
60012781,-0.0143192774,0E-10,50000000.0000000000,10000,11,3867,1000133,30001047,20000153,10000012,Doril V - Moon 1 - Salvation Angels Chemical Refinery,-2586688020480.0000000000,-129688412160.0000000000,1171814768640.0000000000,0.3500000000,0.0500000000,4
60012784,-0.0845088990,0E-10,50000000.0000000000,10000,29,3870,1000133,30004619,20000674,10000058,A-1CON X - Moon 2 - Salvation Angels Warehouse,-412951142400.0000000000,-37497692160.0000000000,1092084817920.0000000000,0.5000000000,0.0500000000,4
60012787,-0.1547041306,0E-10,50000000.0000000000,10000,10,2499,1000133,30004621,20000674,10000058,WY-9LL IX - Moon 1 - Salvation Angels Reprocessing Facility,-2587850526720.0000000000,150716866560.0000000000,1217190543360.0000000000,0.4000000000,0.0500000000,4
60012790,0.2588910562,0E-10,50000000.0000000000,10000,14,1927,1000084,30003088,20000451,10000038,Oyonata IV - Moon 1 - Amarr Navy Assembly Plant,101266513920.0000000000,-15977963520.0000000000,104820203520.0000000000,0.5000000000,0.0500000000,4
60012793,0.2798665378,0E-10,50000000.0000000000,10000,15,1929,1000084,30003086,20000451,10000038,Sahtogas IV - Moon 2 - Amarr Navy Logistic Support,-197708390400.0000000000,38914007040.0000000000,221230325760.0000000000,0.5000000000,0.0500000000,4
60012796,-0.1625193886,0E-10,50000000.0000000000,10000,11,1529,1000135,30001002,20000147,10000012,G-G78S X - Moon 11 - Serpentis Corporation Chemical Refinery,-608921886720.0000000000,36903690240.0000000000,-1454660689920.0000000000,0.3500000000,0.0500000000,4
60012799,-0.1593606846,0E-10,50000000.0000000000,10000,12,1531,1000135,30001005,20000147,10000012,OSY-UD IX - Moon 16 - Serpentis Corporation Chemical Storage,25759211520.0000000000,4143636480.0000000000,-1210524917760.0000000000,0.5000000000,0.0500000000,4
60012802,-0.1625193886,0E-10,50000000.0000000000,10000,11,1529,1000135,30001002,20000147,10000012,G-G78S XI - Moon 7 - Serpentis Corporation Chemical Refinery,1901208330240.0000000000,-115225190400.0000000000,2467617054720.0000000000,0.3500000000,0.0500000000,4
60012805,-0.0880374000,0E-10,50000000.0000000000,10000,11,1529,1000135,30001012,20000148,10000012,PO4F-3 VI - Moon 18 - Serpentis Corporation Chemical Refinery,1463672217600.0000000000,236708782080.0000000000,-118058557440.0000000000,0.3500000000,0.0500000000,4
60012808,-0.0880374000,0E-10,50000000.0000000000,10000,11,1529,1000135,30001012,20000148,10000012,PO4F-3 VI - Moon 7 - Serpentis Corporation Chemical Refinery,1453383966720.0000000000,235044741120.0000000000,-114992455680.0000000000,0.3500000000,0.0500000000,4
