regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
11000012,21000112,31001117,J163745,7510515188186049536.0000000000,55839295171338000.0000000000,-9303642850065989632.0000000000,7510509410738320384.0000000000,7510520965633779712.0000000000,55833517723608000.0000000000,55845072619068096.0000000000,9303637072618260480.0000000000,9303648627513720832.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5777447730021.3398437500,6,None
11000012,21000112,31001118,J101500,7510872927328950272.0000000000,32596868486257200.0000000000,-9299904423150080000.0000000000,7510864890370899968.0000000000,7510880964286999552.0000000000,32588831528206600.0000000000,32604905444307700.0000000000,9299896386192029696.0000000000,9299912460108130304.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,8036958050561.1103515625,3801,None
11000012,21000112,31001119,J224826,7515204579314660352.0000000000,23916554035494600.0000000000,-9310137338218170368.0000000000,7515202313929910272.0000000000,7515206844699410432.0000000000,23914288650743100.0000000000,23918819420246100.0000000000,9310135072833419264.0000000000,9310139603602919424.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2265384751494.1801757812,45041,None
11000012,21000113,31001120,J230905,7441333980980209664.0000000000,-7570372545415920.0000000000,-9307401386611249152.0000000000,7441331321126870016.0000000000,7441336640833550336.0000000000,-7573032398758090.0000000000,-7567712692073760.0000000000,9307398726757910528.0000000000,9307404046464589824.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2659853342168.7299804688,3797,None
11000012,21000113,31001121,J110924,7438144335892330496.0000000000,64426732793293504.0000000000,-9312639188312969216.0000000000,7438137564433120256.0000000000,7438151107351539712.0000000000,64419961334082600.0000000000,64433504252504400.0000000000,9312632416853760000.0000000000,9312645959772180480.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6771459210906.1201171875,45032,None
11000012,21000113,31001122,J122220,7441081901580449792.0000000000,15811635537813700.0000000000,-9303952386596270080.0000000000,7441077933412530176.0000000000,7441085869748370432.0000000000,15807667369896400.0000000000,15815603705731000.0000000000,9303948418428350464.0000000000,9303956354764189696.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3968167917277.4599609375,45037,None
11000012,21000113,31001123,J165153,7440086102599940096.0000000000,15550456120866200.0000000000,-9312365514319499264.0000000000,7440082105490539520.0000000000,7440090099709339648.0000000000,15546459011469100.0000000000,15554453230263400.0000000000,9312361517210099712.0000000000,9312369511428890624.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3997109397135.7001953125,3796,None
11000012,21000113,31001124,J204030,7440592204568989696.0000000000,31728875890163700.0000000000,-9316492279634049024.0000000000,7440589566227309568.0000000000,7440594842910680064.0000000000,31726237548480100.0000000000,31731514231847200.0000000000,9316489641292369920.0000000000,9316494917975740416.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2638341683552.5600585938,3798,None
11000012,21000113,31001125,J134136,7441881354611949568.0000000000,20652888392747600.0000000000,-9325009704071139328.0000000000,7441877996029949952.0000000000,7441884713193950208.0000000000,20649529810745200.0000000000,20656246974750100.0000000000,9325006345489139712.0000000000,9325013062653140992.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3358582002462.4702148438,45032,None
11000012,21000113,31001126,J113334,7440517132337269760.0000000000,50834878897999104.0000000000,-9321345999983060992.0000000000,7440515539895199744.0000000000,7440518724779329536.0000000000,50833286455931600.0000000000,50836471340066600.0000000000,9321344407540989952.0000000000,9321347592425119744.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1592442067492.9399414062,3802,None
11000012,21000114,31001127,J125403,7445395175555529728.0000000000,12622848736623700.0000000000,-9306064507692509184.0000000000,7445387760308249600.0000000000,7445402590802820096.0000000000,12615433489341200.0000000000,12630263983906200.0000000000,9306057092445220864.0000000000,9306071922939789312.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,7415247282484.7197265625,45030,None
11000012,21000114,31001128,J162437,7448065908197109760.0000000000,16507785966205100.0000000000,-9315949994654189568.0000000000,7448062977950310400.0000000000,7448068838443910144.0000000000,16504855719406500.0000000000,16510716213003800.0000000000,9315947064407390208.0000000000,9315952924900980736.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2930246798662.8798828125,45033,None
11000012,21000114,31001129,J235630,7455362698241899520.0000000000,28860510217778900.0000000000,-9309160805934569472.0000000000,7455352599155649536.0000000000,7455372797328140288.0000000000,28850411131529800.0000000000,28870609304028000.0000000000,9309150706848319488.0000000000,9309170905020819456.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,10099086249102.0996093750,45032,None
11000012,21000114,31001130,J105409,7457558264634250240.0000000000,17029768358025400.0000000000,-9315933884072269824.0000000000,7457551443678929920.0000000000,7457565085589569536.0000000000,17022947402702700.0000000000,17036589313348000.0000000000,9315927063116949504.0000000000,9315940705027600384.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6820955322665.6396484375,45040,None
11000012,21000114,31001131,J163529,7460703905830540288.0000000000,39149699141659904.0000000000,-9315085500232040448.0000000000,7460702919981469696.0000000000,7460704891679609856.0000000000,39148713292589800.0000000000,39150684990730096.0000000000,9315084514382970880.0000000000,9315086486081110016.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,985849070138.7989501953,45038,None
11000012,21000114,31001132,J152931,7454145015127459840.0000000000,8922044340318620.0000000000,-9321764524386459648.0000000000,7454135485110890496.0000000000,7454154545144030208.0000000000,8912514323749180.0000000000,8931574356888060.0000000000,9321754994369890304.0000000000,9321774054403028992.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,9530016569437.0507812500,45047,None
11000012,21000114,31001133,J131559,7452218286526100480.0000000000,-3209763682437540.0000000000,-9320856376330870784.0000000000,7452216808770660352.0000000000,7452219764281549824.0000000000,-3211241437879930.0000000000,-3208285926995140.0000000000,9320854898575429632.0000000000,9320857854086320128.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1477755442394.2199707031,45037,None
11000012,21000115,31001134,J143918,7473195687268389888.0000000000,-27416165753279400.0000000000,-9314425771144339456.0000000000,7473191181428809728.0000000000,7473200193107959808.0000000000,-27420671592851700.0000000000,-27411659913707100.0000000000,9314421265304760320.0000000000,9314430276983910400.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4505839572289.3896484375,45031,None
11000012,21000115,31001135,J104643,7465538695235040256.0000000000,17758791230417500.0000000000,-9322308137499369472.0000000000,7465531144449219584.0000000000,7465546246020849664.0000000000,17751240444601400.0000000000,17766342016233600.0000000000,9322300586713550848.0000000000,9322315688285190144.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,7550785816122.9199218750,45042,None
11000012,21000115,31001136,J212304,7466072804519959552.0000000000,33588322888501300.0000000000,-9327450658624919552.0000000000,7466069019449280512.0000000000,7466076589590639616.0000000000,33584537817819500.0000000000,33592107959183100.0000000000,9327446873554239488.0000000000,9327454443695609856.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3785070681799.9702148438,45033,None
11000012,21000115,31001137,J154634,7476720911095810048.0000000000,-24052224254766100.0000000000,-9332810090994839552.0000000000,7476719329994149888.0000000000,7476722492197459968.0000000000,-24053805356420600.0000000000,-24050643153111700.0000000000,9332808509893189632.0000000000,9332811672096499712.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1581101654439.5000000000,45046,None
11000012,21000115,31001138,J172052,7472697745453939712.0000000000,-16014977381946700.0000000000,-9341517034692651008.0000000000,7472696254579779584.0000000000,7472699236328110080.0000000000,-16016468256109800.0000000000,-16013486507783700.0000000000,9341515543818489856.0000000000,9341518525566810112.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1490874163049.3000488281,45041,None
11000012,21000115,31001139,J135036,7471354929581530112.0000000000,-28907145385603500.0000000000,-9347119010061160448.0000000000,7471352390578599936.0000000000,7471357468584469504.0000000000,-28909684388534400.0000000000,-28904606382672500.0000000000,9347116471058229248.0000000000,9347121549064099840.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2539002930949.5800781250,3798,None
11000012,21000116,31001140,J134431,7452097603716859904.0000000000,3481719388978280.0000000000,-9305414066294890496.0000000000,7452096218474139648.0000000000,7452098988959580160.0000000000,3480334146259290.0000000000,3483104631697280.0000000000,9305412681052170240.0000000000,9305415451537610752.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1385242718991.7900390625,45030,None
11000012,21000116,31001141,J121105,7455859792031550464.0000000000,-32082691053924400.0000000000,-9299114640967589888.0000000000,7455853363787669504.0000000000,7455866220275430400.0000000000,-32089119297804100.0000000000,-32076262810044600.0000000000,9299108212723709952.0000000000,9299121069211469824.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6428243879732.5996093750,45036,None
11000012,21000116,31001142,J120357,7456449040967499776.0000000000,24444816117644700.0000000000,-9307392107568590848.0000000000,7456446783444649984.0000000000,7456451298490349568.0000000000,24442558594794100.0000000000,24447073640495300.0000000000,9307389850045739008.0000000000,9307394365091440640.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2257522850593.1899414062,7,None
11000012,21000116,31001143,J101854,7454676498852689920.0000000000,5205724095025560.0000000000,-9307357302606440448.0000000000,7454657118916440064.0000000000,7454695878788939776.0000000000,5186344158775310.0000000000,5225104031275810.0000000000,9307337922670190592.0000000000,9307376682542690304.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,19379936250249.6992187500,3802,None
11000012,21000116,31001144,J232826,7463757635374010368.0000000000,45443739901278096.0000000000,-9315021106507550720.0000000000,7463753819396469760.0000000000,7463761451351539712.0000000000,45439923923744304.0000000000,45447555878811904.0000000000,9315017290530019328.0000000000,9315024922485080064.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3815977533787.9301757812,45032,None
11000012,21000116,31001145,J154934,7469393617689390080.0000000000,14661464592907000.0000000000,-9312610594674780160.0000000000,7469385547230749696.0000000000,7469401688148030464.0000000000,14653394134269300.0000000000,14669535051544800.0000000000,9312602524216139776.0000000000,9312618665133420544.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,8070458637731.7900390625,45036,None
11000012,21000117,31001146,J170132,7482486907502029824.0000000000,5573469650051930.0000000000,-9326657863540129792.0000000000,7482479155666069504.0000000000,7482494659337979904.0000000000,5565717814096870.0000000000,5581221486007000.0000000000,9326650111704170496.0000000000,9326665615376080896.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,7751835955063.1396484375,3800,None
11000012,21000117,31001147,J114916,7495616228530289664.0000000000,-5574014784323510.0000000000,-9319711297434411008.0000000000,7495614795818250240.0000000000,7495617661242330112.0000000000,-5575447496359510.0000000000,-5572582072287500.0000000000,9319709864722370560.0000000000,9319712730146449408.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1432712036005.5400390625,6,None
11000012,21000117,31001148,J142400,7493876874773720064.0000000000,17469124048688100.0000000000,-9334332914970789888.0000000000,7493874715758329856.0000000000,7493879033789110272.0000000000,17466965033300900.0000000000,17471283064075300.0000000000,9334330755955400704.0000000000,9334335073986179072.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2159015387190.2199707031,3798,None
11000012,21000117,31001149,J115502,7482845058669819904.0000000000,-6466803261962720.0000000000,-9336617194405040128.0000000000,7482843450328510464.0000000000,7482846667011120128.0000000000,-6468411603266810.0000000000,-6465194920658630.0000000000,9336615586063740928.0000000000,9336618802746349568.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1608341304086.3701171875,45033,None
11000012,21000117,31001150,J121300,7477500675615609856.0000000000,21943732212004100.0000000000,-9345136970828959744.0000000000,7477490358378730496.0000000000,7477510992852500480.0000000000,21933414975117700.0000000000,21954049448890500.0000000000,9345126653592070144.0000000000,9345147288065839104.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,10317236886374.8007812500,7,None
11000012,21000117,31001151,J223658,7480734389534860288.0000000000,7217965462758960.0000000000,-9346828529938259968.0000000000,7480731394243720192.0000000000,7480737384826000384.0000000000,7214970171621110.0000000000,7220960753896800.0000000000,9346825534647119872.0000000000,9346831525229400064.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2995291137848.5600585938,3802,None
11000012,21000118,31001152,J124327,7482597339659870208.0000000000,2687768867813590.0000000000,-9292712326292039680.0000000000,7482590708809150464.0000000000,7482603970510589952.0000000000,2681138017097240.0000000000,2694399718529940.0000000000,9292705695441319936.0000000000,9292718957142749184.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6630850716351.6201171875,10,None
11000012,21000118,31001153,J220438,7488607284344439808.0000000000,-32625026869057200.0000000000,-9281677628200720384.0000000000,7488602638040720384.0000000000,7488611930648160256.0000000000,-32629673172776100.0000000000,-32620380565338400.0000000000,9281672981897000960.0000000000,9281682274504439808.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4646303718859.9599609375,45046,None
11000012,21000118,31001154,J144636,7495666159587850240.0000000000,68067764322441000.0000000000,-9292934210430119936.0000000000,7495662871864370176.0000000000,7495669447311330304.0000000000,68064476598962096.0000000000,68071052045919904.0000000000,9292930922706640896.0000000000,9292937498153590784.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3287723478864.5800781250,45037,None
11000012,21000118,31001155,J113347,7497517761872959488.0000000000,64814213370523200.0000000000,-9290689398200670208.0000000000,7497513913554499584.0000000000,7497521610191420416.0000000000,64810365052062896.0000000000,64818061688983400.0000000000,9290685549882210304.0000000000,9290693246519130112.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3848318460221.1899414062,3798,None
11000012,21000118,31001156,J150737,7501165694020549632.0000000000,-16296487080481700.0000000000,-9293639370701959168.0000000000,7501161752663409664.0000000000,7501169635377689600.0000000000,-16300428437625100.0000000000,-16292545723338300.0000000000,9293635429344819200.0000000000,9293643312059109376.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3941357143399.4799804688,3797,None
11000012,21000118,31001157,J152044,7493651638593030144.0000000000,65480285981763296.0000000000,-9305269160937529344.0000000000,7493646045856159744.0000000000,7493657231329899520.0000000000,65474693244893800.0000000000,65485878718632896.0000000000,9305263568200660992.0000000000,9305274753674399744.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5592736869529.9296875000,45040,None
11000012,21000119,31001158,J142443,7501449540904340480.0000000000,-17819215804259600.0000000000,-9292926751895279616.0000000000,7501445384103999488.0000000000,7501453697704680448.0000000000,-17823372604598600.0000000000,-17815059003920600.0000000000,9292922595094939648.0000000000,9292930908695619584.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4156800339022.0200195312,45033,None
11000012,21000119,31001159,J164104,7490781140641149952.0000000000,14111320428415000.0000000000,-9295660553400000512.0000000000,7490772437743469568.0000000000,7490789843538839552.0000000000,14102617530726900.0000000000,14120023326103100.0000000000,9295651850502309888.0000000000,9295669256297689088.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,8702897688128.1699218750,3801,None
11000012,21000119,31001160,J155008,7491467260582760448.0000000000,68648311543209800.0000000000,-9296419803675160576.0000000000,7491462125823660032.0000000000,7491472395341859840.0000000000,68643176784108896.0000000000,68653446302310704.0000000000,9296414668916060160.0000000000,9296424938434260992.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5134759100912.6201171875,45031,None
11000012,21000119,31001161,J114358,7492501638580899840.0000000000,43214332368569296.0000000000,-9298534574022199296.0000000000,7492483153145589760.0000000000,7492520124016209920.0000000000,43195846933257800.0000000000,43232817803880704.0000000000,9298516088586878976.0000000000,9298553059457509376.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,18485435311449.6015625000,3802,None
11000012,21000119,31001162,J122259,7482124746620890112.0000000000,49629318208985600.0000000000,-9305074553953339392.0000000000,7482118114878199808.0000000000,7482131378363580416.0000000000,49622686466296096.0000000000,49635949951675104.0000000000,9305067922210650112.0000000000,9305081185696020480.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6631742689486.5195312500,10,None
11000012,21000119,31001163,J125243,7483002744012730368.0000000000,44099661128694800.0000000000,-9302885911575660544.0000000000,7482997548703129600.0000000000,7483007939322340352.0000000000,44094465819090800.0000000000,44104856438298800.0000000000,9302880716266049536.0000000000,9302891106885259264.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5195309603992.9697265625,45038,None
11000012,21000119,31001164,J114508,7481324747491829760.0000000000,-30751948039268300.0000000000,-9305321995901249536.0000000000,7481317027585720320.0000000000,7481332467397940224.0000000000,-30759667945379100.0000000000,-30744228133157500.0000000000,9305314275995140096.0000000000,9305329715807369216.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,7719906110803.9101562500,45031,None
11000012,21000120,31001165,J125216,7466639944120819712.0000000000,1965217044224360.0000000000,-9370638582826940416.0000000000,7466636963808180224.0000000000,7466642924433449984.0000000000,1962236731588060.0000000000,1968197356860650.0000000000,9370635602514309120.0000000000,9370641563139579904.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2980312636292.0600585938,45037,None
11000012,21000120,31001166,J113143,7471667881736439808.0000000000,65584600043458704.0000000000,-9358144578907348992.0000000000,7471664302686050304.0000000000,7471671460786839552.0000000000,65581020993067104.0000000000,65588179093850304.0000000000,9358140999856959488.0000000000,9358148157957740544.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3579050391624.5600585938,45047,None
11000012,21000120,31001167,J101612,7470200940690790400.0000000000,-7749941087559450.0000000000,-9358111099305590784.0000000000,7470196240032749568.0000000000,7470205641348819968.0000000000,-7754641745593330.0000000000,-7745240429525570.0000000000,9358106398647560192.0000000000,9358115799963629568.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4700658033878.0000000000,45047,None
11000012,21000120,31001168,J101354,7475033779600650240.0000000000,29380032910276400.0000000000,-9352661258250280960.0000000000,7475030316998389760.0000000000,7475037242202909696.0000000000,29376570308018500.0000000000,29383495512534400.0000000000,9352657795648020480.0000000000,9352664720852539392.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3462602257962.8198242188,3801,None
11000012,21000120,31001169,J100156,7462702143740499968.0000000000,-9440809654417500.0000000000,-9346724405036679168.0000000000,7462697413845010432.0000000000,7462706873635989504.0000000000,-9445539549903820.0000000000,-9436079758931190.0000000000,9346719675141189632.0000000000,9346729134932160512.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4729895486311.5800781250,45033,None
11000012,21000120,31001170,J110425,7464514199120669696.0000000000,-12202020856796900.0000000000,-9350398037412540416.0000000000,7464511291581360128.0000000000,7464517106659989504.0000000000,-12204928396109800.0000000000,-12199113317484000.0000000000,9350395129873229824.0000000000,9350400944951851008.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2907539312886.0898437500,45041,None
11000012,21000121,31001171,J133121,7488130969357200384.0000000000,40205892143356200.0000000000,-9303781960225570816.0000000000,7488123683499549696.0000000000,7488138255214839808.0000000000,40198606285714600.0000000000,40213178000997800.0000000000,9303774674367930368.0000000000,9303789246083219456.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,7285857641620.8203125000,45040,None
11000012,21000121,31001172,J165936,7482864379507510272.0000000000,48081751988716000.0000000000,-9317185800792670208.0000000000,7482858383824929792.0000000000,7482870375190089728.0000000000,48075756306140600.0000000000,48087747671291504.0000000000,9317179805110099968.0000000000,9317191796475250688.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5995682575496.0703125000,45041,None
11000012,21000121,31001173,J213411,7481659954648009728.0000000000,19076667897713200.0000000000,-9316115845782249472.0000000000,7481654594533510144.0000000000,7481665314762510336.0000000000,19071307783213500.0000000000,19082028012213000.0000000000,9316110485667749888.0000000000,9316121205896749056.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5360114499766.2802734375,3802,None
11000012,21000121,31001174,J231545,7491314776862000128.0000000000,-20409012383563000.0000000000,-9327213930474209280.0000000000,7491310714974329856.0000000000,7491318838749670400.0000000000,-20413074271236300.0000000000,-20404950495889700.0000000000,9327209868586530816.0000000000,9327217992361879552.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4061887673284.1000976562,45039,None
11000012,21000121,31001175,J121603,7481558959668119552.0000000000,14506897597488600.0000000000,-9321523622529699840.0000000000,7481555534157379584.0000000000,7481562385178859520.0000000000,14503472086752600.0000000000,14510323108224700.0000000000,9321520197018959872.0000000000,9321527048040439808.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3425510736060.1201171875,45041,None
11000012,21000121,31001176,J222120,7482215085080729600.0000000000,64201225065501400.0000000000,-9318076025893240832.0000000000,7482209096191330304.0000000000,7482221073970119680.0000000000,64195236176105104.0000000000,64207213954897696.0000000000,9318070037003839488.0000000000,9318082014782640128.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5988889396279.1699218750,45040,None
11000012,21000121,31001177,J231240,7467754621425819648.0000000000,3913860835089800.0000000000,-9319392836391940096.0000000000,7467745709564080128.0000000000,7467763533287560192.0000000000,3904948973348850.0000000000,3922772696830760.0000000000,9319383924530200576.0000000000,9319401748253679616.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,8911861740956.1699218750,45040,None
11000013,21000122,31001178,J164338,7647592058065729536.0000000000,48764938533148800.0000000000,-9184841700880780288.0000000000,7647585130408649728.0000000000,7647598985722800128.0000000000,48758010876072000.0000000000,48771866190225504.0000000000,9184834773223709696.0000000000,9184848628537860096.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6927657076785.6201171875,45031,None
11000013,21000122,31001179,J142603,7646700656143509504.0000000000,50916064788324496.0000000000,-9188222203714700288.0000000000,7646696677895489536.0000000000,7646704634391530496.0000000000,50912086540301104.0000000000,50920043036348000.0000000000,9188218225466670080.0000000000,9188226181962720256.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3978248023451.6899414062,3803,None
11000013,21000122,31001180,J212812,7649675136595909632.0000000000,-18017117160782100.0000000000,-9188254824268919808.0000000000,7649672181528899584.0000000000,7649678091662919680.0000000000,-18020072227796700.0000000000,-18014162093767600.0000000000,9188251869201909760.0000000000,9188257779335940096.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2955067014537.5898437500,45033,None
11000013,21000122,31001181,J164501,7654920224734400512.0000000000,44613829749667104.0000000000,-9197708814491910144.0000000000,7654915715687119872.0000000000,7654924733781690368.0000000000,44609320702382704.0000000000,44618338796951400.0000000000,9197704305444620288.0000000000,9197713323539189760.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4509047284362.1904296875,3798,None
11000013,21000122,31001182,J144751,7665803676082169856.0000000000,59655864767341400.0000000000,-9199203547941130240.0000000000,7665798011083129856.0000000000,7665809341081220096.0000000000,59650199768294800.0000000000,59661529766388000.0000000000,9199197882942080000.0000000000,9199209212940170240.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5664999046578.5195312500,3798,None
11000013,21000122,31001183,J214744,7665509208043089920.0000000000,-13716227452063600.0000000000,-9197946185471830016.0000000000,7665508012991020032.0000000000,7665510403095170048.0000000000,-13717422504135500.0000000000,-13715032399991700.0000000000,9197944990419760128.0000000000,9197947380523899904.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1195052071901.9599609375,45041,None
11000013,21000123,31001184,J135304,7715275324671899648.0000000000,-18037152172029100.0000000000,-9180108865560680448.0000000000,7715271477889139712.0000000000,7715279171454650368.0000000000,-18040998954784600.0000000000,-18033305389273600.0000000000,9180105018777919488.0000000000,9180112712343440384.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3846782755482.1699218750,3801,None
11000013,21000123,31001185,J223601,7716277435249479680.0000000000,49194525554481504.0000000000,-9181887820046820352.0000000000,7716271549649930240.0000000000,7716283320849040384.0000000000,49188639954927696.0000000000,49200411154035296.0000000000,9181881934447269888.0000000000,9181893705646380032.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5885599553787.2304687500,45036,None
11000013,21000123,31001186,J103529,7728192680568160256.0000000000,-12060369905719000.0000000000,-9185107910910529536.0000000000,7728188093821849600.0000000000,7728197267314469888.0000000000,-12064956652025800.0000000000,-12055783159412100.0000000000,9185103324164230144.0000000000,9185112497656840192.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,4586746306843.3798828125,45030,None
11000013,21000123,31001187,J161051,7741868288727319552.0000000000,58220008924982000.0000000000,-9184251028208780288.0000000000,7741865755581030400.0000000000,7741870821873609728.0000000000,58217475778688800.0000000000,58222542071275104.0000000000,9184248495062490112.0000000000,9184253561355079680.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2533146293141.9799804688,45037,None
11000013,21000123,31001188,J224352,7745392766546020352.0000000000,35570247843379800.0000000000,-9176865066824750080.0000000000,7745390983231129600.0000000000,7745394549860920320.0000000000,35568464528480400.0000000000,35572031158279200.0000000000,9176863283509850112.0000000000,9176866850139650048.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,1783314899428.9899902344,3799,None
11000013,21000123,31001189,J113048,7744335998377260032.0000000000,39127042489213504.0000000000,-9176766110341610496.0000000000,7744333792172949504.0000000000,7744338204581569536.0000000000,39124836284904000.0000000000,39129248693523000.0000000000,9176763904137299968.0000000000,9176768316545920000.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2206204309506.2299804688,45030,None
11000013,21000124,31001190,J140322,7684638978063830016.0000000000,5114638566257850.0000000000,-9247120796614729728.0000000000,7684632776607909888.0000000000,7684645179519739904.0000000000,5108437110341870.0000000000,5120840022173840.0000000000,9247114595158820864.0000000000,9247126998070650880.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,6201455915984.5800781250,3801,None
11000013,21000124,31001191,J152741,7691133471754250240.0000000000,68101944449605800.0000000000,-9257336834761680896.0000000000,7691127599987130368.0000000000,7691139343521370112.0000000000,68096072682484000.0000000000,68107816216727504.0000000000,9257330962994561024.0000000000,9257342706528800768.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5871767121733.1796875000,3799,None
11000013,21000124,31001192,J222732,7691327486108160000.0000000000,45368471716511200.0000000000,-9254273408043139072.0000000000,7691322170075629568.0000000000,7691332802140690432.0000000000,45363155683977200.0000000000,45373787749045104.0000000000,9254268092010610688.0000000000,9254278724075679744.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,5316032533949.5498046875,6,None
11000013,21000124,31001193,J171542,7682412346402410496.0000000000,22291121733371400.0000000000,-9259797483948240896.0000000000,7682408734018799616.0000000000,7682415958786020352.0000000000,22287509349761100.0000000000,22294734116981700.0000000000,9259793871564630016.0000000000,9259801096331849728.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,3612383610298.4399414062,8,None
11000013,21000124,31001194,J205136,7670306032198320128.0000000000,-11692988795213600.0000000000,-9255679247021029376.0000000000,7670303327097360384.0000000000,7670308737299279872.0000000000,-11695693896173900.0000000000,-11690283694253200.0000000000,9255676541920069632.0000000000,9255681952121989120.0000000000,0E-10,0,0,0,0,0,0,None,-0.9900000000,None,2705100960344.7001953125,45033,None
